0.8289 2.5  1.0297   548
0.8533 2.5  1.0860   315
0.8776 2.5  1.1162   346
0.9021 2.5  1.0616   320
0.9265 2.5  1.0722   392
0.9510 2.5  1.0559   308
0.9755 2.5  1.1427   257
1.0001 2.5  1.1457   356
1.0247 2.5  1.0864   356
1.0493 2.5  1.1044   293
1.0740 2.5  1.1160   273
1.0987 2.5  1.1390   419
1.1234 2.5  1.1409   395
1.1482 2.5  1.1677   375
1.1730 2.5  1.1505   265
1.1978 2.5  1.1612   297
1.2227 2.5  1.1224   437
1.2476 2.5  1.1321   359
1.2726 2.5  1.1561   455
1.2976 2.5  1.1689   300
1.3226 2.5  1.2131   431
1.3476 2.5  1.1989   444
1.3727 2.5  1.2053   422
1.3978 2.5  1.2258   340
1.4230 2.5 -0.9999 -9999
1.4482 2.5 -0.9999 -9999
1.4734 2.5 -0.9999 -9999
1.4910 5.0  1.3114   328
1.4987 2.5 -0.9999 -9999
1.5240 2.5  1.2856   333
1.5490 2.5  1.3043   451
1.5520 5.0  1.3134   298
1.5747 2.5  1.2618   462
1.6001 2.5  1.2673   456
1.6150 5.0  1.3041   384
1.6750 5.0 -0.9999 -9999
1.7350 5.0 -0.9999 -9999
1.7950 5.0  1.2928   315
1.8530 5.0 -0.9999 -9999
1.9130 5.0  1.3327   262
1.9700 5.0  1.3439   425
2.0280 5.0  1.3500   274
2.0840 5.0  1.3600   306
2.1400 5.0 -0.9999 -9999
2.1960 5.0 -0.9999 -9999
2.2520 5.0 -0.9999 -9999
2.3060 5.0  1.3709   324
2.3610 5.0  1.4343   309
2.4140 5.0  1.4109   287
2.4660 5.0  1.4274   267
2.5190 5.0  1.4152   264
2.5700 5.0  1.4296   612
