0.330 0.0300   .40 .10
0.340 0.0220   .74 .10
0.355 0.0300   .79 .10
0.400 0.0245   .78 .03
0.430 0.0260   .78 .03
0.470 0.0252   .93 .05
0.500 0.0258   .96 .03
0.540 0.0265   .98 .03
0.570 0.0270  1.00 .10
0.600 0.0285  1.08 .03
0.635 0.0295  1.09 .03
0.670 0.0245  1.07 .06
0.700 0.0255  1.07 .04
0.730 0.0265  1.09 .03
0.765 0.0275  1.04 .05
