0.330 0.0300   .72 .14
0.340 0.0220   .63 .07
0.355 0.0300   .65 .03
0.400 0.0245   .77 .03
0.430 0.0260   .78 .03
0.470 0.0252   .86 .03
0.500 0.0258   .90 .03
0.540 0.0265   .94 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.03 .03
0.635 0.0295  1.07 .03
0.670 0.0245  1.08 .02
0.700 0.0255  1.12 .03
0.730 0.0265  1.13 .03
0.765 0.0275  1.18 .03
0.800 0.0285  1.10 .04
0.900 0.0250   .98 .03
0.950 0.0510  1.10 .03
1.000 0.0280  1.06 .04
1.030 0.0290  1.02 .10
