0.330 0.0300   .62 .20
0.340 0.0220   .67 .06
0.355 0.0300   .69 .03
0.400 0.0245   .78 .03
0.430 0.0260   .78 .03
0.470 0.0252   .86 .03
0.500 0.0258   .90 .03
0.540 0.0265   .97 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.08 .03
0.635 0.0295  1.12 .03
0.670 0.0245  1.13 .03
0.700 0.0255  1.18 .03
0.730 0.0265  1.20 .03
0.765 0.0275  1.25 .03
0.800 0.0285  1.25 .03
0.900 0.0250  1.17 .03
0.950 0.0510  1.22 .03
1.000 0.0280  1.26 .03
1.030 0.0290  1.33 .04
