0.330 0.0300   .75 .06
0.355 0.0300   .58 .06
0.400 0.0245   .74 .03
0.430 0.0260   .79 .06
0.470 0.0252   .82 .06
0.500 0.0258  1.00 .07
0.540 0.0265   .98 .03
0.570 0.0270  1.00 .05
0.600 0.0285  1.06 .03
0.635 0.0295  1.12 .03
0.670 0.0245  1.06 .03
0.700 0.0255  1.14 .01
0.730 0.0265  1.13 .03
0.765 0.0275  1.20 .05
0.800 0.0285  1.30 .09
