0.355 0.0300   .87 .06
0.400 0.0245   .87 .17
0.430 0.0260  1.00 .07
0.470 0.0252   .99 .03
0.500 0.0258   .99 .03
0.540 0.0265   .99 .10
0.570 0.0270   .98 .08
0.600 0.0285  1.03 .03
0.635 0.0295  1.00 .06
0.670 0.0245  1.12 .04
0.730 0.0265  1.10 .04
0.765 0.0275  1.07 .05
0.800 0.0285  1.14 .05
0.830 0.0295  1.34 .07
