0.330 0.0300   .54 .03
0.360 0.0250   .68 .01
0.380 0.0250   .63 .01
0.400 0.0245   .75 .01
0.470 0.0252   .81 .01
0.500 0.0258   .90 .01
0.540 0.0265   .92 .01
0.570 0.0270  1.04 .01
0.600 0.0285  1.03 .01
0.630 0.0250  1.13 .01
0.670 0.0245  1.05 .02
0.700 0.0255  1.08 .01
0.735 0.0250  1.19 .01
0.765 0.0275  1.16 .02
0.800 0.0285  1.14 .04
0.830 0.0295   .96 .03
0.875 0.0250  1.23 .04
0.900 0.0250  1.06 .02
0.930 0.0260  1.10 .06
0.970 0.0270   .99 .04
