0.340 0.0220   .38 .09
0.355 0.0300   .53 .04
0.400 0.0245   .64 .03
0.430 0.0260   .69 .03
0.470 0.0252   .81 .03
0.500 0.0258   .83 .03
0.540 0.0265   .96 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.06 .03
0.635 0.0295  1.09 .03
0.670 0.0245  1.07 .03
0.700 0.0255  1.12 .09
0.730 0.0265  1.12 .03
0.765 0.0275  1.16 .03
0.800 0.0285  1.04 .03
0.830 0.0295   .99 .04
0.870 0.0240   .84 .04
0.900 0.0250   .83 .04
0.950 0.0510   .84 .04
1.000 0.0280   .88 .05
