0.6125	1.0427	0.0045	1
0.6150	1.0637	0.0045	1
0.6175	1.0659	0.0044	1
0.6200	1.0560	0.0044	1
0.6225	1.0583	0.0045	1
0.6250	1.0594	0.0045	1
0.6275	1.0714	0.0045	1
0.6300	1.0712	0.0045	1
0.6325	1.0778	0.0043	1
0.6350	1.0737	0.0043	1
0.6375	1.0746	0.0042	1
0.6400	1.0849	0.0042	1
0.6425	1.0772	0.0042	1
0.6450	1.0797	0.0042	1
0.6475	1.0889	0.0042	1
0.6525	1.0900	0.0061	1
0.6550	1.1036	0.0042	1
0.6575	1.0957	0.0041	1
0.6600	1.0942	0.0040	1
0.6625	1.0978	0.0040	1
0.6650	1.1002	0.0040	1
0.6675	1.1037	0.0040	1
0.6700	1.1016	0.0040	1
0.6725	1.1019	0.0040	1
0.6750	1.1019	0.0040	1
0.6775	1.1072	0.0041	1
0.6875	1.1109	0.0042	1
0.6900	1.1131	0.0042	1
0.6925	1.1105	0.0041	1
0.6950	1.1088	0.0041	1
0.6975	1.1168	0.0041	1
0.7000	1.1157	0.0041	1
0.7025	1.1127	0.0041	1
0.7050	1.1139	0.0041	1
0.7075	1.1198	0.0041	1
0.7100	1.1130	0.0059	1
0.7125	1.1096	0.0061	1
0.7150	1.1318	0.0063	1
0.7175	1.1317	0.0046	1
0.7200	1.1315	0.0049	1
0.7225	1.1265	0.0049	1
0.7250	1.1340	0.0049	1
0.7275	1.1259	0.0048	1
0.7300	1.1190	0.0047	1
0.7325	1.1170	0.0047	1
0.7350	1.1136	0.0064	1
0.7375	1.1246	0.0045	1
0.7400	1.1161	0.0045	1
0.7425	1.1024	0.0045	1
0.7450	1.0972	0.0045	1
0.7475	1.1006	0.0045	1
0.7500	1.0914	0.0046	1
0.7650	1.0725	0.0050	1
0.7675	1.0762	0.0051	1
0.7700	1.0697	0.0050	1
0.7725	1.0632	0.0050	1
0.7750	1.0677	0.0051	1
0.7775	1.0651	0.0053	1
0.7800	1.0597	0.0053	1
0.7825	1.0615	0.0054	1
0.7850	1.0597	0.0053	1
0.7875	1.0744	0.0054	1
0.7900	1.0465	0.0053	1
0.7925	1.0489	0.0053	1
0.7950	1.0526	0.0053	1
0.7975	1.0547	0.0052	1
0.8000	1.0215	0.0051	1
0.8025	1.0278	0.0051	1
0.8050	1.0207	0.0052	1
0.8075	1.0089	0.0054	1
0.8100	1.0260	0.0055	1
0.8125	1.0160	0.0055	1
0.8150	1.0142	0.0055	1
0.8175	1.0192	0.0057	1
0.8200	1.0097	0.0061	1
0.8225	1.0172	0.0063	1
0.8250	1.0158	0.0065	1
0.8275	0.9987	0.0064	1
0.8300	1.0043	0.0066	1
0.8325	1.0158	0.0066	1
0.8350	0.9842	0.0067	1
0.8375	0.9622	0.0065	1
0.8400	0.9573	0.0064	1
0.8425	0.9714	0.0064	1
0.8450	0.9285	0.0088	1
0.8475	0.9561	0.0089	1
0.8500	0.9605	0.0090	1
0.8525	0.9277	0.0100	1
0.8575	0.9329	0.0131	1
0.8600	0.9972	0.0127	1
0.8625	0.9545	0.0109	1
0.8650	0.9340	0.0073	1
0.8675	0.9429	0.0083	1
0.8700	0.9306	0.0087	1
0.8725	0.9194	0.0089	1
0.8750	0.9087	0.0089	1
0.8775	0.9391	0.0092	1
0.8800	0.9333	0.0093	1
0.8825	0.9154	0.0098	1
0.8850	0.9171	0.0100	1
0.8875	0.9025	0.0102	1
0.8900	0.9396	0.0106	1
0.8925	0.9456	0.0104	1
0.8950	0.9344	0.0100	1
0.8975	0.8999	0.0099	1
0.9000	0.9184	0.0103	1
0.9025	0.9015	0.0103	1
0.9050	0.9139	0.0108	1
0.9075	0.9158	0.0111	1
0.9100	0.8921	0.0108	1
0.9125	0.8970	0.0111	1
0.9150	0.8867	0.0117	1
0.9175	0.8735	0.0118	1

0.8200	1.0327	0.0404	7
0.8250	0.9844	0.0402	7
0.8300	1.0067	0.0398	7
0.8350	0.9963	0.0367	7
0.8400	0.9838	0.0360	7
0.8450	1.0000	0.0348	7
0.8500	0.9893	0.0385	7
0.8550	0.9545	0.0397	7
0.8600	0.9262	0.0387	7
0.8650	0.9443	0.0379	7
0.8700	0.9447	0.0366	7
0.8750	0.9132	0.0354	7
0.8800	0.9117	0.0390	2
0.8850	0.9059	0.0329	7
0.8900	0.9274	0.0348	7
0.8950	0.9266	0.0329	7
0.9000	0.9078	0.0279	7
0.9050	0.8991	0.0293	7
0.9100	0.9083	0.0280	7
0.9150	0.8983	0.0279	7
0.9200	0.9072	0.0295	7
0.9250	0.8886	0.0308	7
0.9300	0.8974	0.0331	7
0.9350	0.8889	0.0298	7
0.9400	0.8711	0.0308	7
0.9450	0.8691	0.0319	7
0.9500	0.8848	0.0298	7
0.9550	0.8740	0.0294	7
0.9600	0.8804	0.0268	7
0.9650	0.8744	0.0283	7
0.9700	0.8616	0.0282	7
0.9750	0.8684	0.0277	7
0.9800	0.8857	0.0235	7
0.9850	0.8713	0.0248	7
0.9900	0.8739	0.0260	7
0.9950	0.9025	0.0280	7
1.0000	0.8976	0.0276	7
1.0050	0.8855	0.0279	7
1.0100	0.8789	0.0280	7
1.0150	0.8793	0.0243	7
1.0200	0.8971	0.0265	7
1.0250	0.8665	0.0284	5
1.0300	0.8675	0.0246	7
1.0350	0.8950	0.0230	7
1.0400	0.8984	0.0253	7
1.0450	0.8983	0.0245	7
1.0500	0.9026	0.0232	7
1.0550	0.8894	0.0240	7
1.0600	0.8774	0.0241	7
1.0650	0.9082	0.0238	7
1.0700	0.9161	0.0256	7
1.0750	0.9152	0.0246	7
1.0800	0.9116	0.0253	7
1.0850	0.9346	0.0250	7
1.0900	0.9296	0.0260	7
1.0950	0.9277	0.0252	7
1.1000	0.9513	0.0259	7
1.1050	0.9432	0.0247	7
1.1100	0.9341	0.0240	7
1.1150	0.9509	0.0267	7
1.1200	0.9541	0.0262	7
1.1250	0.9591	0.0270	7
1.1300	0.9911	0.0276	7
1.1350	0.9711	0.0288	7
1.1400	0.9517	0.0265	7
1.1450	0.9530	0.0275	6
1.1500	0.9906	0.0275	7
1.1550	1.0047	0.0259	7
1.1600	0.9913	0.0274	7
1.1650	0.9925	0.0240	7
1.1700	1.0011	0.0232	7
1.1750	1.0170	0.0230	7
1.1800	1.0073	0.0223	7
1.1850	1.0049	0.0229	7
1.1900	1.0044	0.0216	7
1.1950	1.0200	0.0218	7
1.2000	1.0316	0.0224	7
1.2050	1.0144	0.0228	7
1.2100	1.0020	0.0237	7
1.2150	1.0305	0.0229	7
1.2200	1.0331	0.0215	7
1.2250	1.0317	0.0240	7
1.2300	1.0254	0.0232	7
1.2350	1.0113	0.0255	7
1.2400	1.0112	0.0233	7
1.2450	1.0116	0.0223	7
1.2500	1.0301	0.0224	7
1.2550	1.0447	0.0231	7
1.2600	1.0374	0.0238	7
1.2650	1.0361	0.0248	7
1.2700	1.0655	0.0293	4
1.2750	1.0271	0.0253	7
1.2800	1.0099	0.0232	7
1.2850	1.0164	0.0237	7
1.2900	1.0517	0.0232	7
1.2950	1.0655	0.0240	7
1.3000	1.0606	0.0236	7
1.3050	1.0302	0.0236	7
1.3100	1.0336	0.0247	7
1.3150	1.0474	0.0229	7
1.3200	1.0423	0.0242	7
1.3250	1.0623	0.0228	7
1.3300	1.0639	0.0257	7
1.3350	1.0857	0.0251	7
1.3400	1.0890	0.0228	7
1.3450	1.0743	0.0244	7
1.3500	1.0841	0.0271	7
1.3550	1.0929	0.0334	7
1.3600	1.0915	0.0386	7
1.3650	1.1054	0.0517	7
1.3700	1.0926	0.0436	7
1.3750	1.0543	0.0450	5
1.3800	1.0738	0.0430	6
1.3850	1.1328	0.0414	5
1.3900	1.1205	0.0456	4
1.3950	1.0821	0.0382	7
1.4000	1.1181	0.0389	5
1.4050	1.1237	0.0405	7
1.4100	1.0732	0.0359	2
1.4150	1.0978	0.0349	2
1.4200	1.1016	0.0313	7
1.4250	1.1264	0.0322	7
1.4300	1.0994	0.0302	7
1.4350	1.0920	0.0296	7
1.4400	1.1228	0.0320	7
1.4450	1.1618	0.0315	7
1.4500	1.1282	0.0291	7
1.4550	1.1272	0.0282	7
1.4600	1.1394	0.0275	7
1.4650	1.1107	0.0297	7
1.4700	1.1170	0.0304	7
1.4750	1.1612	0.0272	7
1.4800	1.1130	0.0301	7
1.4850	1.1158	0.0285	7
1.4900	1.1417	0.0275	7
1.4950	1.1265	0.0300	7
1.5000	1.1244	0.0271	7
1.5050	1.1637	0.0282	7
1.5100	1.1477	0.0274	7
1.5150	1.1516	0.0311	7
1.5200	1.1346	0.0319	7
1.5250	1.1471	0.0290	7
1.5300	1.1646	0.0275	7
1.5350	1.1695	0.0294	7
1.5400	1.1732	0.0278	7
1.5450	1.2129	0.0281	7
1.5500	1.1862	0.0288	7
1.5550	1.1616	0.0286	7
1.5600	1.1754	0.0291	7
1.5650	1.1562	0.0288	7
1.5700	1.1832	0.0322	7
1.5750	1.2128	0.0304	7
1.5800	1.1679	0.0307	7
1.5850	1.1429	0.0315	7
1.5900	1.0973	0.0323	7
1.5950	-1.0000	-1.0000	0
1.6000	1.0810	0.0319	2
1.6050	1.1327	0.0314	7
1.6100	1.1567	0.0283	7
1.6150	1.1118	0.0301	7
1.6200	1.1214	0.0303	7
1.6250	1.1276	0.0328	7
1.6300	1.1352	0.0294	7
1.6350	1.2043	0.0303	7
1.6400	1.2030	0.0305	7
1.6450	1.1867	0.0323	7
1.6500	1.1890	0.0328	7
1.6550	1.1512	0.0326	7
1.6600	1.1061	0.0315	7
1.6650	1.0760	0.0354	7
1.6700	1.1431	0.0322	7
1.6750	1.1319	0.0347	7
1.6800	1.1180	0.0332	7
1.6850	1.1401	0.0355	7
1.6900	1.0731	0.0360	7
1.6950	1.1050	0.0327	7
1.7000	1.1357	0.0376	7
1.7050	1.1287	0.0353	7
1.7100	1.1545	0.0350	7
1.7150	1.1163	0.0331	7
1.7200	1.1439	0.0336	7
1.7250	1.1401	0.0369	7
1.7300	1.1296	0.0365	7
1.7350	1.0941	0.0344	7
1.7400	1.1437	0.0374	7
1.7450	1.1753	0.0377	7
1.7500	1.1276	0.0357	7
1.7550	1.0897	0.0334	7
1.7600	1.0526	0.0362	7
1.7650	1.0162	0.0368	2
1.7700	1.0554	0.0378	7
1.7750	1.1072	0.0380	7
1.7800	1.1477	0.0365	7
1.7850	1.1048	0.0366	7
1.7900	1.1116	0.0360	7
1.7950	1.0979	0.0370	7
1.8000	1.0492	0.0413	7
1.8050	1.0973	0.0396	7
1.8100	1.1139	0.0459	7
1.8150	1.1048	0.0555	7
1.8200	1.0599	0.0520	7
1.8250	1.0909	0.0606	7
1.8300	1.1077	0.0635	7
1.8350	1.1008	0.0754	7
1.8400	1.0969	0.0823	7
1.8450	0.9989	0.1125	1
1.8500	1.1615	0.0969	2
1.8550	1.1565	0.0774	7
1.8600	1.0866	0.0862	7
1.8650	1.1833	0.0993	2
1.8700	1.0909	0.0924	7
1.8750	1.0717	0.0886	7
1.8800	1.0395	0.0795	6
1.8850	1.0549	0.0717	7
1.8900	1.0539	0.0625	7
1.8950	1.0543	0.0719	7
1.9000	1.0651	0.0831	7
1.9050	1.0744	0.0770	7
1.9100	1.0357	0.0822	7
1.9150	1.0554	0.0829	4
1.9200	1.1101	0.0767	7
1.9250	1.0439	0.0705	7
1.9300	1.0975	0.0561	7
1.9350	1.1075	0.0774	7
1.9400	1.0775	0.0634	7
1.9450	1.1071	0.0609	7
1.9500	1.0016	0.0658	7
1.9550	1.0858	0.0532	7
1.9600	1.0946	0.0589	7
1.9650	1.0252	0.0634	7
1.9700	1.0132	0.0603	7
1.9750	-1.0000	-1.0000	0
1.9800	1.0336	0.0437	2
1.9850	1.0643	0.0465	7
1.9900	1.1096	0.0506	6
1.9950	1.0947	0.0530	5
2.0000	1.0277	0.0667	7
2.0050	-1.0000	-1.0000	0
2.0100	1.1430	0.0774	2
2.0150	1.0749	0.0719	5
2.0200	1.1338	0.0653	6
2.0250	1.0388	0.0560	7
2.0300	1.0141	0.0514	7
2.0350	1.0835	0.0516	7
2.0400	1.0596	0.0537	7
2.0450	1.0407	0.0547	7
2.0500	1.0231	0.0554	7
2.0550	1.0111	0.0569	7
2.0600	1.0412	0.0645	7
2.0650	1.0233	0.0551	7
2.0700	0.9888	0.0579	7
2.0750	1.0337	0.0558	7
2.0800	1.0606	0.0560	7
2.0850	1.0658	0.0508	7
2.0900	1.0651	0.0507	7
2.0950	1.0955	0.0528	7
2.1000	1.1151	0.0531	7
2.1050	1.1003	0.0552	7
2.1100	1.1166	0.0534	7
2.1150	1.0833	0.0549	7
2.1200	1.0693	0.0513	7
2.1250	1.0056	0.0528	7
2.1300	1.0243	0.0502	7
2.1350	1.0730	0.0499	7
2.1400	1.0303	0.0503	7
2.1450	1.0167	0.0508	7
2.1500	1.0340	0.0559	7
2.1550	-1.0000	-1.0000	0
2.1600	1.0224	0.0601	7
2.1650	1.0579	0.0547	7
2.1700	1.0465	0.0611	7
2.1750	1.1248	0.0604	7
2.1800	1.1171	0.0643	7
2.1850	1.1638	0.0656	2
2.1900	1.0879	0.0625	7
2.1950	1.0223	0.0633	7
2.2000	1.0424	0.0665	7
2.2050	1.0762	0.0654	7
2.2100	1.0701	0.0663	7
2.2150	1.0987	0.0661	7
2.2200	1.1387	0.0696	4
2.2250	1.0348	0.0684	7
2.2300	1.1025	0.0689	7
2.2350	1.1236	0.0672	7
2.2400	1.1666	0.0686	6
2.2450	1.1477	0.0673	6
2.2500	1.0816	0.0611	7
2.2550	1.0437	0.0714	7
2.2600	1.0760	0.0696	7
2.2650	1.1189	0.0706	7
2.2700	1.0523	0.0674	7
2.2750	1.1316	0.0714	7
2.2800	1.1344	0.0686	7
2.2850	1.0818	0.0726	7
2.2900	1.1296	0.0714	7
2.2950	1.1553	0.0764	7
2.3000	1.0916	0.0761	7
2.3050	1.0568	0.0820	7
2.3100	1.0804	0.0805	7
2.3150	1.1171	0.0814	7
2.3200	1.0543	0.0796	5
2.3250	1.0435	0.0814	2
2.3300	1.0876	0.0721	7
2.3350	1.1163	0.0732	7
2.3400	1.0734	0.0799	7
2.3450	1.0602	0.0895	6
2.3500	-1.0000	-1.0000	0
2.3550	1.0682	0.0826	4
2.3600	1.1051	0.0861	7
2.3650	1.0680	0.0876	7
2.3700	1.1153	0.0845	7
2.3750	1.0789	0.0863	7
2.3800	1.1650	0.0918	7
2.3850	1.0792	0.0891	6
2.3900	1.0627	0.0887	2
2.3950	1.0851	0.0914	7
2.4000	1.1027	0.0903	7
2.4050	1.1152	0.0845	7
2.4100	1.0183	0.0948	1
2.4150	1.1071	0.0846	7
2.4200	1.1768	0.0964	7
2.4250	1.1568	0.0923	7
2.4300	1.0724	0.0915	6
2.4350	1.0531	0.0898	4
2.4400	1.1521	0.1095	7
2.4450	1.1649	0.1033	7
2.4500	1.1540	0.0977	7
2.4550	1.1500	0.1029	6
2.4600	1.2088	0.1027	2
2.4650	1.2619	0.1119	1
2.4700	1.2399	0.1115	1
2.4750	1.1417	0.1087	2
2.4800	1.0666	0.1027	6
2.4850	1.1035	0.1122	6
2.4900	-1.0000	-1.0000	0
