0.330 0.0300   .82 .03
0.355 0.0300   .91 .03
0.400 0.0245   .96 .04
0.430 0.0260   .90 .03
0.470 0.0252   .95 .03
0.500 0.0258  1.07 .05
0.540 0.0265  1.02 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.05 .03
0.635 0.0295  1.03 .03
0.670 0.0245  1.00 .03
0.730 0.0265  1.02 .08
0.765 0.0275  1.01 .03
0.800 0.0285  1.00 .03
0.830 0.0295   .90 .03
0.870 0.0240  1.00 .03
0.900 0.0250  1.01 .04
0.930 0.0260   .98 .05
0.970 0.0270  1.01 .06
1.000 0.0280  1.16 .09
