0.330 0.0300   .55 .33
0.340 0.0220   .54 .13
0.355 0.0300   .62 .06
0.400 0.0245   .78 .03
0.430 0.0260   .79 .05
0.470 0.0252   .92 .03
0.500 0.0258   .97 .04
0.540 0.0265  1.00 .03
0.570 0.0270  1.00 .03
0.600 0.0285   .99 .03
0.635 0.0295  1.03 .03
0.670 0.0245   .93 .01
0.700 0.0255   .97 .03
0.730 0.0265   .98 .03
0.765 0.0275   .95 .06
0.800 0.0285  1.03 .03
0.870 0.0240  1.04 .07
0.900 0.0250  1.07 .04
0.950 0.0510  1.10 .05
1.000 0.0280  1.10 .03
