0.330 0.0300   .91 .22
0.355 0.0300   .88 .17
0.400 0.0245   .96 .05
0.430 0.0260   .77 .06
0.470 0.0252   .98 .03
0.500 0.0258   .87 .05
0.540 0.0265   .85 .09
0.570 0.0270  1.03 .09
0.600 0.0285  1.05 .03
0.635 0.0295   .96 .06
0.670 0.0245   .93 .10
0.730 0.0265  1.19 .15
0.765 0.0275  1.27 .09
0.800 0.0285  1.14 .08
0.830 0.0295  1.40 .10
