0.330 0.0300   .27 .14
0.355 0.0300   .60 .30
0.400 0.0245   .70 .04
0.430 0.0260   .81 .07
0.470 0.0252   .97 .05
0.500 0.0258   .92 .04
0.540 0.0265   .97 .08
0.570 0.0270   .95 .11
0.600 0.0285  1.13 .03
0.635 0.0295  1.07 .04
0.670 0.0245  1.23 .03
0.700 0.0255  1.19 .12
0.730 0.0265  1.25 .09
0.765 0.0275  1.43 .07
0.800 0.0285  1.30 .03
0.830 0.0295  1.18 .14
