0.340 0.0220   .39 .23
0.355 0.0300   .74 .11
0.400 0.0245   .78 .03
0.430 0.0260   .78 .03
0.470 0.0252   .86 .03
0.500 0.0258   .93 .03
0.540 0.0265   .97 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.05 .03
0.635 0.0295  1.03 .03
0.670 0.0245  1.00 .05
0.700 0.0255  1.08 .02
0.730 0.0265  1.08 .05
0.765 0.0275  1.11 .05
0.800 0.0285  1.05 .15
0.950 0.0510  1.19 .07
1.000 0.0280  1.01 .08
1.030 0.0290   .79 .20
