0.355 0.0300   .50 .36
0.400 0.0245   .96 .15
0.430 0.0260  1.07 .06
0.470 0.0252   .98 .03
0.500 0.0258  1.02 .04
0.540 0.0265  1.00 .07
0.570 0.0270   .97 .06
0.600 0.0285  1.02 .05
0.635 0.0295  1.02 .03
0.670 0.0245  1.04 .04
0.700 0.0255  1.05 .11
0.730 0.0265  1.12 .06
0.765 0.0275  1.04 .08
0.800 0.0285   .92 .04
0.830 0.0295   .84 .14
