0.330 0.0300   .79 .18
0.355 0.0300   .99 .23
0.400 0.0245   .84 .13
0.430 0.0260   .84 .05
0.470 0.0252  1.03 .05
0.500 0.0258   .95 .03
0.540 0.0265   .92 .03
0.570 0.0270  1.02 .03
0.600 0.0285  1.04 .06
0.635 0.0295  1.08 .03
0.670 0.0245  1.08 .07
0.700 0.0255  1.20 .01
0.730 0.0265  1.14 .03
0.765 0.0275  1.16 .03
0.800 0.0285  1.14 .03
0.830 0.0295  1.19 .03
