0.330 0.0300   .52 .03
0.360 0.0250   .55 .03
0.380 0.0250   .54 .03
0.400 0.0245   .69 .03
0.470 0.0252   .79 .01
0.500 0.0258   .86 .01
0.540 0.0265   .92 .02
0.570 0.0270  1.03 .01
0.600 0.0285  1.04 .01
0.630 0.0250  1.14 .01
0.670 0.0245  1.18 .02
0.700 0.0255  1.18 .03
0.735 0.0250  1.22 .02
0.765 0.0275  1.27 .02
0.800 0.0285  1.21 .02
0.830 0.0295  1.16 .03
0.875 0.0250  1.15 .03
0.900 0.0250  1.17 .03
0.930 0.0260  1.17 .03
0.970 0.0270  1.16 .04
