0.330 0.0300   .59 .46
0.355 0.0300   .32 .17
0.400 0.0245   .69 .05
0.430 0.0260   .71 .06
0.470 0.0252   .79 .05
0.500 0.0258   .84 .07
0.540 0.0265   .94 .04
0.570 0.0270  1.00 .08
0.600 0.0285  1.05 .04
0.635 0.0295  1.03 .06
0.670 0.0245  1.25 .05
0.700 0.0255  1.17 .02
0.730 0.0265  1.10 .10
0.765 0.0275  1.04 .17
0.800 0.0285  1.32 .17
0.830 0.0295  1.00 .13
