0.330 0.0300   .88 .07
0.340 0.0220   .88 .06
0.355 0.0300   .95 .06
0.400 0.0245   .94 .05
0.430 0.0260   .92 .05
0.470 0.0252   .94 .03
0.500 0.0258   .93 .03
0.540 0.0265  1.02 .03
0.570 0.0270  1.00 .03
0.600 0.0285   .98 .03
0.635 0.0295   .96 .03
0.670 0.0245   .96 .04
0.700 0.0255  1.03 .03
0.730 0.0265  1.02 .03
0.765 0.0275   .97 .04
0.800 0.0285   .97 .08
0.870 0.0240   .92 .04
0.900 0.0250   .86 .04
0.950 0.0510   .91 .04
1.000 0.0280   .92 .03
