0.330 0.0300   .71 .08
0.340 0.0220   .58 .08
0.355 0.0300   .69 .08
0.400 0.0245   .62 .07
0.430 0.0260  1.01 .08
0.470 0.0252   .94 .08
0.500 0.0258  1.02 .08
0.540 0.0265   .90 .08
0.570 0.0270  1.00 .08
0.600 0.0285  1.11 .08
0.635 0.0295  1.10 .08
0.670 0.0245  1.29 .03
0.700 0.0255  1.20 .08
0.730 0.0265  1.18 .08
0.765 0.0275  1.24 .08
0.800 0.0285  1.26 .08
0.870 0.0240  1.07 .08
0.900 0.0250  1.04 .08
0.950 0.0510  1.18 .08
1.000 0.0280  1.32 .08
