0.340 0.0220   .83 .20
0.355 0.0300   .69 .12
0.400 0.0245   .60 .03
0.430 0.0260   .70 .03
0.470 0.0252   .80 .03
0.500 0.0258   .86 .03
0.540 0.0265   .90 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.05 .03
0.635 0.0295  1.09 .03
0.670 0.0245  1.11 .03
0.700 0.0255  1.16 .04
0.730 0.0265  1.18 .03
0.765 0.0275  1.14 .05
0.800 0.0285  1.34 .20
0.900 0.0250  1.11 .15
0.950 0.0510  1.03 .15
1.000 0.0280  1.12 .20
