0.330 0.0300   .58 .14
0.355 0.0300  1.10 .14
0.400 0.0245   .85 .05
0.430 0.0260   .98 .03
0.470 0.0252   .86 .05
0.500 0.0258   .81 .03
0.540 0.0265   .96 .03
0.570 0.0270  1.00 .03
0.600 0.0285  1.00 .05
0.635 0.0295  1.01 .06
0.670 0.0245  1.00 .03
0.700 0.0255  1.12 .08
0.730 0.0265   .95 .06
0.765 0.0275  1.07 .07
0.800 0.0285   .92 .09
0.830 0.0295   .99 .03
