0.330 0.0300   .10 .21
0.355 0.0300   .77 .17
0.400 0.0245   .90 .06
0.430 0.0260   .83 .03
0.470 0.0252   .87 .05
0.500 0.0258   .97 .03
0.540 0.0265  1.03 .07
0.570 0.0270  1.03 .06
0.600 0.0285   .91 .04
0.635 0.0295  1.01 .04
0.670 0.0245  1.12 .05
0.700 0.0255   .96 .02
0.730 0.0265  1.30 .10
0.765 0.0275  1.15 .09
0.800 0.0285  1.26 .11
0.830 0.0295  1.07 .16
0.870 0.0240   .93 .09
0.900 0.0250  1.53 .12
0.930 0.0260   .88 .08
0.970 0.0270   .88 .13
