0.330 0.0300   .55 .03
0.340 0.0220   .60 .06
0.355 0.0300   .70 .05
0.400 0.0245   .75 .03
0.430 0.0260   .73 .03
0.470 0.0252   .84 .03
0.500 0.0258   .83 .03
0.540 0.0265   .94 .03
0.570 0.0270   .99 .03
0.600 0.0285  1.01 .03
0.635 0.0295  1.08 .03
0.670 0.0245  1.04 .06
0.700 0.0255  1.08 .03
0.730 0.0265  1.15 .04
0.765 0.0275  1.16 .05
0.800 0.0285  1.15 .04
0.870 0.0240  1.06 .06
0.900 0.0250  1.02 .03
0.950 0.0510  1.04 .03
1.000 0.0280  1.07 .03
