P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2001_1916_boreas_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2002_2035_stearns_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2003_1727_mette_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2004_137032_1998uo1_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2004_144411_2004ew9_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2004_2004rs109_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2004_4179_toutatis_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2004_66063_1998ro1_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2004_87684_2000sy2_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_1036_ganymed_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_1170_siva_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_137924_2000bd19_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_143678_2003sa224_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_143947_2003yq117_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_23183_2000oy21_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_323_brucia_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_391151_2005yy93_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_391_ingeborg_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_68950_2002qf15_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_7088_ishtar_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_85709_1998sg36_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2006_85713_1998ss49_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2007_21374_1997ws22_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2008_163000_2001sw169_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2008_2008rw24_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2008_39572_1993dq1_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:2008_446791_1998sj70_tab::1.0
P,urn:nasa:pds:ast_spectra_reddy_neos_marscrossers:data:science_index_tab::1.0
