P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_a1979wm_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_a1982dv_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_abastuma_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_adelheid_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_alexandr_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_aneas_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_arachne_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_aspasia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_atala_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_bella1_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_bella2_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_berberic_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_berthold_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_brangane_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_buda_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_ceres1_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_ceres2_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_chicago_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_cybele_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_daphne_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_deiphobu_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_dubiago_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_ehrdni_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_elektra_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_eros_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_eucharis_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_eulalia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_euphrosy_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_fortuna_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_freia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_fringill_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_ganymed_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_goffin_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_haidea_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_hektor_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_henriett_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_hermione_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_hilda_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_hippodam_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_irmintra_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_ismene_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_kordula_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_kythera_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_lamberta_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_larissa_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_loreleuv_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_loreley_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_ludovica_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_maja_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_majauv_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_mashona_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_miriam_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_mocia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_montana_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_nanon_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_numidia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_oulu_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_palisana_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_pallas_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_pandarus_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_phereclo_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_polana_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_priamus_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_rezia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_schehere_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_seppina_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_simeisa_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_sisyphu1_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_sisyphu2_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_sophrosy_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_stereosk_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_sylvia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_tamara_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_tamarauv_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_thetis_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_tisiphon_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_troilus_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_ursula_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_venusia_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_walkure_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:spectra_zelinda_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:vilindex_tab::1.0
P,urn:nasa:pds:gbo.ast.vilas.spectra:data:vilsolar_tab::1.0
