 0.8000	 1.0636	 0.0276
 0.8050	 1.1157	 0.0266
 0.8100	 1.0899	 0.0241
 0.8150	 1.0982	 0.0207
 0.8200	 1.1109	 0.0198
 0.8250	 1.0979	 0.0199
 0.8300	 1.0623	 0.0200
 0.8350	 1.0816	 0.0198
 0.8400	 1.0777	 0.0187
 0.8450	 1.0736	 0.0195
 0.8500	 1.0482	 0.0208
 0.8550	 1.0500	 0.0195
 0.8600	 1.0715	 0.0199
 0.8650	 1.0881	 0.0203
 0.8700	 1.0876	 0.0205
 0.8750	 1.0625	 0.0184
 0.8800	 1.0630	 0.0177
 0.8850	 1.0662	 0.0172
 0.8900	 1.0931	 0.0173
 0.8950	 1.1086	 0.0179
 0.9000	 1.0989	 0.0167
 0.9050	 1.0627	 0.0151
 0.9100	 1.0587	 0.0166
 0.9150	 1.0769	 0.0167
 0.9200	 1.0509	 0.0162
 0.9250	 1.0566	 0.0166
 0.9300	 1.0478	 0.0178
 0.9350	 1.0514	 0.0182
 0.9400	 1.0748	 0.0166
 0.9450	 1.0853	 0.0170
 0.9500	 1.0935	 0.0166
 0.9550	 1.0676	 0.0153
 0.9600	 1.0549	 0.0167
 0.9650	 1.0664	 0.0142
 0.9700	 1.0520	 0.0154
 0.9750	 1.0665	 0.0145
 0.9800	 1.0631	 0.0132
 0.9850	 1.0277	 0.0148
 0.9900	 1.0346	 0.0141
 0.9950	 1.0383	 0.0155
 1.0000	 1.0333	 0.0133
 1.0050	 1.0392	 0.0150
 1.0100	 1.0367	 0.0135
 1.0150	 1.0616	 0.0131
 1.0200	 1.0509	 0.0125
 1.0250	 1.0463	 0.0127
 1.0300	 1.0668	 0.0146
 1.0350	 1.0487	 0.0134
 1.0400	 1.0514	 0.0126
 1.0450	 1.0731	 0.0178
 1.0500	 1.0539	 0.0133
 1.0550	 1.0446	 0.0138
 1.0600	 1.0355	 0.0128
 1.0650	 1.0350	 0.0135
 1.0700	 1.0334	 0.0137
 1.0750	 1.0242	 0.0135
 1.0800	 1.0242	 0.0140
 1.0850	 1.0122	 0.0140
 1.0900	 1.0170	 0.0136
 1.0950	 1.0021	 0.0135
 1.1000	 1.0034	 0.0137
 1.1050	 1.0214	 0.0142
 1.1100	 1.0156	 0.0142
 1.1150	 1.0054	 0.0146
 1.1200	 1.0090	 0.0142
 1.1250	 1.0138	 0.0162
 1.1300	 1.0098	 0.0164
 1.1350	 1.0154	 0.0163
 1.1400	 1.0121	 0.0162
 1.1450	 1.0093	 0.0162
 1.1500	 1.0040	 0.0154
 1.1550	 1.0063	 0.0150
 1.1600	 1.0051	 0.0151
 1.1650	 1.0015	 0.0148
 1.1700	 0.9953	 0.0133
 1.1750	 1.0064	 0.0130
 1.1800	 1.0057	 0.0130
 1.1850	 1.0013	 0.0135
 1.1900	 1.0057	 0.0137
 1.1950	 1.0108	 0.0154
 1.2000	 0.9907	 0.0140
 1.2050	 1.0017	 0.0139
 1.2100	 0.9781	 0.0148
 1.2150	 0.9762	 0.0144
 1.2200	 1.0118	 0.0142
 1.2250	 1.0029	 0.0144
 1.2300	 0.9998	 0.0146
 1.2350	 0.9996	 0.0147
 1.2400	 0.9664	 0.0153
 1.2450	 0.9889	 0.0137
 1.2500	 1.0021	 0.0138
 1.2550	 0.9957	 0.0144
 1.2600	 0.9954	 0.0156
 1.2650	 0.9918	 0.0155
 1.2700	 1.0084	 0.0151
 1.2750	 1.0088	 0.0160
 1.2800	 0.9750	 0.0166
 1.2850	 0.9803	 0.0144
 1.2900	 0.9633	 0.0142
 1.2950	 0.9905	 0.0152
 1.3000	 1.0204	 0.0156
 1.3050	 1.0108	 0.0138
 1.3100	 0.9878	 0.0137
 1.3150	 0.9766	 0.0159
 1.3200	 0.9920	 0.0141
 1.3250	 1.0127	 0.0147
 1.3300	 1.0077	 0.0160
 1.3350	 0.9950	 0.0177
 1.3400	 0.9822	 0.0175
 1.3450	 0.9838	 0.0202
 1.3500	 0.9997	 0.0236
 1.3550	 0.9401	 0.0245
 1.3600	 1.0074	 0.0385
 1.3700	 1.0322	 0.0364
 1.3750	 0.9569	 0.0372
 1.3800	 0.9820	 0.0348
 1.3850	 1.0066	 0.0335
 1.3900	 0.9973	 0.0349
 1.3950	 0.9903	 0.0342
 1.4000	 0.9595	 0.0317
 1.4050	 1.0447	 0.0330
 1.4100	 1.0326	 0.0264
 1.4150	 0.9687	 0.0271
 1.4200	 0.9400	 0.0240
 1.4250	 1.0046	 0.0208
 1.4300	 1.0372	 0.0195
 1.4350	 0.9929	 0.0194
 1.4400	 0.9818	 0.0189
 1.4450	 0.9821	 0.0195
 1.4500	 0.9533	 0.0177
 1.4550	 1.0001	 0.0188
 1.4600	 1.0111	 0.0176
 1.4650	 0.9938	 0.0198
 1.4700	 0.9616	 0.0191
 1.4750	 0.9664	 0.0204
 1.4800	 0.9766	 0.0184
 1.4850	 0.9623	 0.0182
 1.4900	 0.9792	 0.0187
 1.4950	 1.0073	 0.0182
 1.5000	 0.9691	 0.0159
 1.5050	 0.9859	 0.0194
 1.5100	 0.9874	 0.0160
 1.5150	 0.9597	 0.0180
 1.5200	 0.9594	 0.0170
 1.5250	 0.9833	 0.0171
 1.5300	 0.9642	 0.0166
 1.5350	 0.9367	 0.0165
 1.5400	 0.9787	 0.0163
 1.5450	 0.9856	 0.0153
 1.5500	 0.9589	 0.0162
 1.5550	 0.9988	 0.0189
 1.5600	 0.9794	 0.0161
 1.5650	 0.9074	 0.0166
 1.5700	 0.9270	 0.0174
 1.5750	 0.9804	 0.0184
 1.5800	 0.9258	 0.0186
 1.5850	 0.9368	 0.0172
 1.5900	 1.0087	 0.0188
 1.5950	 1.0353	 0.0192
 1.6000	 1.0295	 0.0192
 1.6050	 1.0121	 0.0167
 1.6100	 1.0112	 0.0224
 1.6150	 0.9654	 0.0196
 1.6200	 0.9550	 0.0165
 1.6250	 0.9683	 0.0163
 1.6300	 0.9734	 0.0171
 1.6350	 0.9885	 0.0173
 1.6400	 0.9897	 0.0184
 1.6450	 1.0146	 0.0184
 1.6500	 1.0035	 0.0176
 1.6550	 0.9717	 0.0179
 1.6600	 0.9394	 0.0177
 1.6650	 0.9799	 0.0196
 1.6700	 1.0095	 0.0193
 1.6750	 0.9892	 0.0193
 1.6800	 0.9815	 0.0200
 1.6850	 0.9791	 0.0201
 1.6900	 0.9550	 0.0177
 1.6950	 0.9381	 0.0199
 1.7000	 0.9464	 0.0200
 1.7050	 0.9784	 0.0229
 1.7100	 0.9803	 0.0216
 1.7150	 0.9689	 0.0192
 1.7200	 0.9780	 0.0204
 1.7250	 0.9690	 0.0198
 1.7300	 0.9868	 0.0196
 1.7350	 0.9844	 0.0208
 1.7400	 0.9397	 0.0203
 1.7450	 0.9309	 0.0208
 1.7500	 0.9082	 0.0189
 1.7550	 0.9614	 0.0189
 1.7600	 1.0065	 0.0235
 1.7650	 0.9363	 0.0213
 1.7700	 0.9555	 0.0236
 1.7750	 0.9590	 0.0208
 1.7800	 0.9104	 0.0200
 1.7850	 0.9657	 0.0238
 1.7900	 1.0018	 0.0241
 1.7950	 0.9287	 0.0285
 1.8000	 0.9124	 0.0276
 1.8050	 0.9539	 0.0280
 1.8100	 0.9690	 0.0330
 1.8150	 0.9146	 0.0329
 1.8200	 0.9179	 0.0386
 1.8250	 0.9294	 0.0379
 1.8300	 0.8731	 0.0456
 1.8350	 0.8284	 0.0535
 1.8400	 0.9718	 0.0663
 1.8500	 0.9585	 0.0796
 1.8550	 0.9944	 0.0744
 1.8600	 0.9884	 0.0715
 1.8650	 1.0044	 0.0723
 1.8700	 0.9360	 0.0765
 1.8750	 0.8317	 0.0712
 1.8800	 0.8335	 0.0626
 1.8850	 0.9839	 0.0514
 1.8900	 0.8593	 0.0467
 1.8950	 0.8445	 0.0499
 1.9000	 0.8611	 0.0522
 1.9050	 0.8272	 0.0574
 1.9100	 0.9328	 0.0713
 1.9150	 0.9340	 0.0571
 1.9200	 0.8935	 0.0566
 1.9250	 0.9727	 0.0518
 1.9300	 0.9489	 0.0440
 1.9350	 0.9340	 0.0409
 1.9400	 0.9475	 0.0466
 1.9450	 0.9133	 0.0389
 1.9500	 0.9385	 0.0391
 1.9550	 0.9457	 0.0389
 1.9600	 0.9146	 0.0397
 1.9650	 0.8805	 0.0394
 1.9700	 0.8639	 0.0355
 1.9750	 0.8706	 0.0353
 1.9800	 0.9197	 0.0318
 1.9850	 0.9514	 0.0288
 1.9900	 0.9435	 0.0294
 1.9950	 0.9573	 0.0308
 2.0000	 0.9120	 0.0350
 2.0050	 0.9093	 0.0428
 2.0100	 0.9394	 0.0510
 2.0150	 0.8845	 0.0454
 2.0200	 0.8874	 0.0431
 2.0250	 0.8994	 0.0345
 2.0300	 0.8574	 0.0313
 2.0350	 0.8497	 0.0311
 2.0400	 0.8631	 0.0299
 2.0450	 0.8292	 0.0325
 2.0500	 0.7765	 0.0309
 2.0550	 0.8007	 0.0303
 2.0600	 0.8687	 0.0348
 2.0650	 0.8683	 0.0343
 2.0700	 0.8329	 0.0335
 2.0750	 0.8514	 0.0290
 2.0800	 0.9000	 0.0288
 2.0850	 0.8849	 0.0287
 2.0900	 0.8802	 0.0306
 2.0950	 0.8579	 0.0294
 2.1000	 0.8281	 0.0281
 2.1050	 0.8656	 0.0288
 2.1100	 0.9043	 0.0313
 2.1150	 0.8735	 0.0311
 2.1200	 0.8718	 0.0285
 2.1250	 0.8504	 0.0293
 2.1300	 0.7907	 0.0298
 2.1350	 0.7514	 0.0309
 2.1400	 0.7990	 0.0318
 2.1450	 0.9112	 0.0317
 2.1500	 0.9495	 0.0332
 2.1550	 0.8840	 0.0342
 2.1600	 0.8640	 0.0337
 2.1650	 0.8931	 0.0326
 2.1700	 0.8777	 0.0365
 2.1750	 0.8746	 0.0322
 2.1800	 0.9127	 0.0401
 2.1850	 0.9023	 0.0361
 2.1900	 0.9077	 0.0335
 2.1950	 0.9072	 0.0380
 2.2000	 0.8919	 0.0352
 2.2050	 0.8401	 0.0365
 2.2100	 0.8661	 0.0386
 2.2150	 0.8938	 0.0363
 2.2200	 0.9082	 0.0375
 2.2250	 0.8943	 0.0403
 2.2300	 0.8719	 0.0415
 2.2350	 0.8973	 0.0438
 2.2400	 0.8776	 0.0363
 2.2450	 0.8467	 0.0395
 2.2500	 0.8907	 0.0395
 2.2550	 0.9290	 0.0437
 2.2600	 0.9158	 0.0401
 2.2650	 0.8689	 0.0462
 2.2700	 0.8656	 0.0435
 2.2750	 0.9585	 0.0502
 2.2800	 0.9868	 0.0421
 2.2850	 0.9023	 0.0420
 2.2950	 0.8865	 0.0440
 2.3000	 1.0029	 0.0469
 2.3050	 0.8878	 0.0442
 2.3100	 0.8156	 0.0414
 2.3150	 0.8358	 0.0465
 2.3200	 0.8532	 0.0520
 2.3250	 0.7834	 0.0445
 2.3300	 0.8777	 0.0531
 2.3350	 0.8593	 0.0480
 2.3400	 0.8455	 0.0479
 2.3450	 0.8782	 0.0534
 2.3500	 0.9033	 0.0496
 2.3550	 0.9247	 0.0480
 2.3600	 0.9646	 0.0579
 2.3650	 0.9672	 0.0566
 2.3700	 0.8716	 0.0505
 2.3750	 0.8959	 0.0492
 2.3800	 0.9967	 0.0548
 2.3850	 1.0004	 0.0547
 2.3900	 0.9695	 0.0529
 2.3950	 0.8918	 0.0477
 2.4000	 0.9716	 0.0561
 2.4050	 0.9460	 0.0678
 2.4100	 0.8087	 0.0583
 2.4150	 0.8613	 0.0606
 2.4200	 0.8367	 0.0547
 2.4250	 0.8622	 0.0647
