 0.8000	 1.1981	 0.0385
 0.8050	 1.1509	 0.0351
 0.8100	 1.1705	 0.0318
 0.8150	 1.1297	 0.0294
 0.8200	 1.1236	 0.0271
 0.8250	 1.1161	 0.0275
 0.8300	 1.1110	 0.0270
 0.8350	 1.1008	 0.0264
 0.8400	 1.1105	 0.0260
 0.8450	 1.1279	 0.0273
 0.8500	 1.0858	 0.0256
 0.8550	 1.0355	 0.0288
 0.8600	 1.0745	 0.0294
 0.8650	 1.0567	 0.0259
 0.8700	 1.0426	 0.0270
 0.8750	 1.0202	 0.0253
 0.8800	 1.0314	 0.0269
 0.8850	 1.0547	 0.0259
 0.8900	 1.0154	 0.0253
 0.8950	 0.9856	 0.0215
 0.9000	 0.9923	 0.0204
 0.9050	 0.9947	 0.0211
 0.9100	 0.9893	 0.0200
 0.9150	 0.9845	 0.0199
 0.9200	 0.9852	 0.0198
 0.9250	 0.9910	 0.0213
 0.9300	 0.9663	 0.0216
 0.9350	 0.9520	 0.0206
 0.9400	 0.9430	 0.0243
 0.9450	 0.9547	 0.0221
 0.9500	 0.9635	 0.0200
 0.9550	 0.9537	 0.0204
 0.9600	 0.9396	 0.0205
 0.9650	 0.9454	 0.0188
 0.9700	 0.9330	 0.0173
 0.9750	 0.9301	 0.0181
 0.9800	 0.9527	 0.0190
 0.9850	 0.9724	 0.0188
 0.9900	 0.9589	 0.0186
 0.9950	 0.9610	 0.0195
 1.0000	 0.9913	 0.0187
 1.0050	 0.9552	 0.0178
 1.0100	 0.9648	 0.0189
 1.0150	 0.9611	 0.0194
 1.0200	 0.9475	 0.0195
 1.0250	 0.9408	 0.0179
 1.0300	 0.9026	 0.0181
 1.0350	 0.9436	 0.0190
 1.0400	 0.9588	 0.0168
 1.0450	 0.9692	 0.0190
 1.0500	 0.9639	 0.0170
 1.0550	 0.9455	 0.0180
 1.0600	 0.9580	 0.0165
 1.0650	 0.9250	 0.0162
 1.0700	 0.9284	 0.0182
 1.0750	 0.9680	 0.0198
 1.0800	 0.9577	 0.0190
 1.0850	 0.9451	 0.0179
 1.0900	 0.9369	 0.0188
 1.0950	 0.9495	 0.0183
 1.1000	 0.9771	 0.0185
 1.1050	 0.9811	 0.0184
 1.1100	 0.9578	 0.0195
 1.1150	 0.9456	 0.0190
 1.1200	 0.9825	 0.0204
 1.1250	 1.0128	 0.0215
 1.1300	 0.9918	 0.0227
 1.1350	 0.9917	 0.0225
 1.1400	 0.9770	 0.0211
 1.1450	 0.9440	 0.0230
 1.1500	 0.9518	 0.0216
 1.1550	 0.9672	 0.0234
 1.1600	 0.9938	 0.0216
 1.1650	 0.9903	 0.0198
 1.1700	 0.9736	 0.0220
 1.1750	 1.0014	 0.0188
 1.1800	 1.0232	 0.0196
 1.1850	 1.0230	 0.0196
 1.1900	 1.0372	 0.0211
 1.1950	 1.0259	 0.0236
 1.2000	 1.0196	 0.0206
 1.2050	 1.0512	 0.0217
 1.2100	 1.0302	 0.0238
 1.2150	 1.0296	 0.0215
 1.2200	 1.0072	 0.0207
 1.2250	 1.0352	 0.0202
 1.2300	 1.0023	 0.0206
 1.2350	 0.9638	 0.0218
 1.2400	 0.9835	 0.0199
 1.2450	 1.0202	 0.0211
 1.2500	 1.0069	 0.0198
 1.2550	 0.9783	 0.0228
 1.2600	 0.9797	 0.0220
 1.2700	 1.0054	 0.0224
 1.2750	 1.0144	 0.0271
 1.2800	 1.0723	 0.0342
 1.2850	 1.0403	 0.0245
 1.2900	 1.0493	 0.0218
 1.2950	 1.0813	 0.0228
 1.3000	 1.0370	 0.0240
 1.3050	 1.0754	 0.0247
 1.3100	 1.0791	 0.0213
 1.3150	 1.0370	 0.0224
 1.3200	 1.0492	 0.0211
 1.3250	 1.0455	 0.0207
 1.3300	 1.0387	 0.0214
 1.3350	 1.0509	 0.0243
 1.3400	 1.0378	 0.0246
 1.3450	 0.9868	 0.0254
 1.3500	 1.0273	 0.0370
 1.3550	 1.0059	 0.0434
