0.4938 0.9125 0.0680
0.4943 0.9075 0.0735
0.4948 0.9009 0.0806
0.4953 0.9042 0.0778
0.4958 0.9018 0.0807
0.4963 0.8946 0.0884
0.4968 0.9055 0.0780
0.4973 0.9094 0.0746
0.4978 0.9023 0.0821
0.4983 0.9078 0.0771
0.4988 0.9085 0.0769
0.4993 0.9057 0.0802
0.4998 0.9105 0.0759
0.5002 0.9191 0.0677
0.5007 0.9151 0.0722
0.5012 0.9047 0.0830
0.5017 0.9092 0.0789
0.5022 0.9253 0.0633
0.5027 0.9340 0.0551
0.5032 0.9253 0.0643
0.5037 0.9236 0.0664
0.5042 0.9252 0.0653
0.5047 0.9209 0.0700
0.5052 0.9283 0.0631
0.5057 0.9351 0.0567
0.5062 0.9199 0.0723
0.5067 0.9078 0.0849
0.5072 0.9052 0.0879
0.5077 0.9145 0.0790
0.5082 0.9227 0.0713
0.5087 0.9179 0.0765
0.5092 0.9233 0.0714
0.5097 0.9258 0.0694
0.5102 0.9257 0.0698
0.5107 0.9282 0.0678
0.5111 0.9316 0.0647
0.5116 0.9408 0.0558
0.5121 0.9370 0.0599
0.5126 0.9281 0.0693
0.5131 0.9284 0.0693
0.5136 0.9301 0.0680
0.5141 0.9379 0.0605
0.5146 0.9403 0.0584
0.5151 0.9414 0.0576
0.5156 0.9491 0.0503
0.5161 0.9448 0.0549
0.5166 0.9419 0.0581
0.5171 0.9464 0.0539
0.5176 0.9554 0.0452
0.5181 0.9612 0.0396
0.5186 0.9595 0.0416
0.5191 0.9467 0.0547
0.5196 0.9356 0.0661
0.5201 0.9472 0.0547
0.5206 0.9584 0.0438
0.5211 0.9562 0.0462
0.5216 0.9515 0.0512
0.5220 0.9479 0.0550
0.5225 0.9502 0.0529
0.5230 0.9543 0.0490
0.5235 0.9556 0.0480
0.5240 0.9653 0.0385
0.5245 0.9789 0.0251
0.5250 0.9720 0.0322
0.5255 0.9533 0.0511
0.5260 0.9515 0.0531
0.5265 0.9702 0.0346
0.5270 0.9751 0.0299
0.5275 0.9705 0.0348
0.5280 0.9829 0.0225
0.5285 0.9920 0.0136
0.5290 0.9790 0.0268
0.5295 0.9652 0.0407
0.5300 0.9701 0.0360
0.5305 0.9702 0.0361
0.5310 0.9725 0.0340
0.5315 0.9709 0.0357
0.5320 0.9505 0.0563
0.5325 0.9473 0.0597
0.5329 0.9562 0.0509
0.5334 0.9613 0.0460
0.5339 0.9626 0.0448
0.5344 0.9594 0.0482
0.5349 0.9639 0.0438
0.5354 0.9712 0.0367
0.5359 0.9731 0.0349
0.5364 0.9736 0.0346
0.5369 0.9748 0.0334
0.5374 0.9727 0.0357
0.5379 0.9663 0.0423
0.5384 0.9739 0.0347
0.5389 0.9797 0.0291
0.5394 0.9744 0.0345
0.5399 0.9844 0.0247
0.5404 0.9928 0.0164
0.5409 0.9932 0.0161
0.5414 0.9842 0.0252
0.5419 0.9793 0.0302
0.5424 0.9825 0.0271
0.5429 0.9721 0.0376
0.5434 0.9671 0.0427
0.5438 0.9774 0.0325
0.5443 0.9914 0.0187
0.5448 0.9914 0.0187
0.5453 0.9799 0.0303
0.5458 0.9767 0.0336
0.5463 0.9842 0.0262
0.5468 0.9916 0.0189
0.5473 0.9923 0.0183
0.5478 0.9977 0.0129
0.5483 0.9989 0.0118
0.5488 0.9877 0.0231
0.5493 0.9830 0.0279
0.5498 0.9909 0.0201
0.5503 1.0000 0.0110
0.5508 1.0015 0.0097
0.5513 1.0004 0.0108
0.5518 0.9956 0.0156
0.5523 0.9998 0.0115
0.5528 1.0110 0.0013
0.5533 1.0049 0.0066
0.5538 1.0036 0.0079
0.5543 1.0129 0.0014
0.5547 1.0072 0.0044
0.5552 0.9959 0.0157
0.5557 0.9977 0.0140
0.5562 1.0060 0.0057
0.5567 1.0109 0.0019
0.5572 1.0121 0.0013
0.5577 1.0083 0.0036
0.5582 1.0061 0.0058
0.5587 1.0110 0.0019
0.5592 1.0179 0.0060
0.5597 1.0218 0.0099
0.5602 1.0218 0.0099
0.5607 1.0181 0.0062
0.5612 1.0096 0.0023
0.5617 1.0028 0.0091
0.5622 1.0014 0.0104
0.5627 1.0019 0.0099
0.5632 1.0102 0.0016
0.5637 1.0167 0.0048
0.5642 1.0140 0.0022
0.5647 1.0189 0.0072
0.5652 1.0269 0.0151
0.5656 1.0215 0.0097
0.5661 1.0204 0.0087
0.5666 1.0338 0.0221
0.5671 1.0339 0.0223
0.5676 1.0234 0.0118
0.5681 1.0173 0.0058
0.5686 1.0120 0.0015
0.5691 1.0107 0.0018
0.5696 1.0151 0.0037
0.5701 1.0200 0.0087
0.5706 1.0274 0.0161
0.5711 1.0262 0.0150
0.5716 1.0246 0.0135
0.5721 1.0314 0.0203
0.5726 1.0257 0.0146
0.5731 1.0152 0.0042
0.5736 1.0145 0.0036
0.5741 1.0178 0.0070
0.5746 1.0180 0.0072
0.5751 1.0150 0.0042
0.5756 1.0196 0.0089
0.5761 1.0270 0.0164
0.5765 1.0269 0.0163
0.5770 1.0189 0.0084
0.5775 1.0225 0.0121
0.5780 1.0335 0.0232
0.5785 1.0283 0.0180
0.5790 1.0277 0.0175
0.5795 1.0309 0.0208
0.5800 1.0330 0.0230
0.5805 1.0303 0.0203
0.5810 1.0277 0.0178
0.5815 1.0288 0.0190
0.5820 1.0339 0.0242
0.5825 1.0445 0.0348
0.5830 1.0399 0.0304
0.5835 1.0277 0.0182
0.5840 1.0258 0.0164
0.5845 1.0269 0.0175
0.5850 1.0283 0.0191
0.5855 1.0247 0.0155
0.5860 1.0283 0.0193
0.5865 1.0428 0.0338
0.5870 1.0409 0.0320
0.5874 1.0354 0.0265
0.5879 1.0384 0.0297
0.5884 1.0359 0.0273
0.5889 1.0400 0.0315
0.5894 1.0564 0.0480
0.5899 1.0642 0.0558
0.5904 1.0580 0.0498
0.5909 1.0490 0.0408
0.5914 1.0459 0.0378
0.5919 1.0386 0.0306
0.5924 1.0292 0.0213
0.5929 1.0294 0.0216
0.5934 1.0343 0.0266
0.5939 1.0387 0.0311
0.5944 1.0412 0.0337
0.5949 1.0408 0.0334
0.5954 1.0424 0.0351
0.5959 1.0430 0.0357
0.5964 1.0409 0.0337
0.5969 1.0472 0.0402
0.5974 1.0538 0.0469
0.5979 1.0538 0.0469
0.5983 1.0494 0.0426
0.5988 1.0510 0.0443
0.5993 1.0583 0.0517
0.5998 1.0571 0.0507
0.6003 1.0554 0.0490
0.6008 1.0599 0.0535
0.6013 1.0653 0.0590
0.6018 1.0683 0.0622
0.6023 1.0710 0.0649
0.6028 1.0694 0.0634
0.6033 1.0610 0.0551
0.6038 1.0526 0.0468
0.6043 1.0480 0.0422
0.6048 1.0447 0.0390
0.6053 1.0456 0.0400
0.6058 1.0476 0.0421
0.6063 1.0527 0.0473
0.6068 1.0577 0.0523
0.6073 1.0623 0.0570
0.6078 1.0604 0.0552
0.6083 1.0596 0.0544
0.6088 1.0706 0.0655
0.6092 1.0721 0.0671
0.6097 1.0674 0.0624
0.6102 1.0651 0.0602
0.6107 1.0634 0.0586
0.6112 1.0651 0.0603
0.6117 1.0726 0.0678
0.6122 1.0725 0.0678
0.6127 1.0695 0.0648
0.6132 1.0723 0.0677
0.6137 1.0709 0.0663
0.6142 1.0739 0.0693
0.6147 1.0775 0.0730
0.6152 1.0787 0.0742
0.6157 1.0811 0.0767
0.6162 1.0819 0.0775
0.6167 1.0796 0.0752
0.6172 1.0760 0.0717
0.6177 1.0825 0.0782
0.6182 1.0873 0.0830
0.6187 1.0788 0.0745
0.6192 1.0761 0.0718
0.6197 1.0770 0.0727
0.6201 1.0728 0.0685
0.6206 1.0761 0.0718
0.6211 1.0756 0.0714
0.6216 1.0676 0.0634
0.6221 1.0675 0.0633
0.6226 1.0704 0.0662
0.6231 1.0759 0.0717
0.6236 1.0863 0.0820
0.6241 1.0876 0.0833
0.6246 1.0959 0.0916
0.6251 1.1113 0.1070
0.6256 1.0993 0.0951
0.6261 1.0832 0.0788
0.6266 1.0841 0.0798
0.6271 1.0860 0.0817
0.6276 1.0899 0.0855
0.6281 1.0863 0.0819
0.6286 1.0849 0.0805
0.6291 1.0931 0.0886
0.6296 1.0928 0.0884
0.6301 1.0946 0.0901
0.6306 1.0934 0.0889
0.6310 1.0838 0.0793
0.6315 1.0878 0.0832
0.6320 1.1010 0.0964
0.6325 1.1044 0.0997
0.6330 1.0945 0.0898
0.6335 1.0866 0.0819
0.6340 1.0940 0.0892
0.6345 1.0979 0.0931
0.6350 1.0927 0.0878
0.6355 1.1020 0.0971
0.6360 1.1105 0.1056
0.6365 1.1035 0.0984
0.6370 1.1073 0.1022
0.6375 1.1112 0.1061
0.6380 1.0967 0.0916
0.6385 1.0964 0.0912
0.6390 1.0955 0.0902
0.6395 1.0963 0.0909
0.6400 1.1063 0.1009
0.6405 1.1046 0.0991
0.6410 1.1060 0.1004
0.6415 1.1049 0.0993
0.6419 1.1018 0.0961
0.6424 1.1064 0.1007
0.6429 1.1112 0.1054
0.6434 1.1068 0.1009
0.6439 1.1033 0.0973
0.6444 1.1072 0.1011
0.6449 1.1097 0.1035
0.6454 1.1139 0.1077
0.6459 1.1175 0.1111
0.6464 1.1219 0.1155
0.6469 1.1204 0.1139
0.6474 1.1115 0.1050
0.6479 1.1073 0.1007
0.6484 1.1061 0.0993
0.6489 1.1046 0.0978
0.6494 1.1027 0.0958
0.6499 1.1052 0.0982
0.6504 1.1064 0.0993
0.6509 1.1115 0.1043
0.6514 1.1186 0.1113
0.6519 1.1148 0.1074
0.6524 1.1062 0.0987
0.6528 1.1115 0.1040
0.6533 1.1209 0.1133
0.6538 1.1149 0.1071
0.6543 1.1058 0.0980
0.6548 1.1027 0.0948
0.6553 1.1145 0.1065
0.6558 1.1168 0.1086
0.6563 1.1159 0.1077
0.6568 1.1284 0.1201
0.6573 1.1312 0.1228
0.6578 1.1312 0.1227
0.6583 1.1352 0.1266
0.6588 1.1381 0.1295
0.6593 1.1369 0.1282
0.6598 1.1327 0.1238
0.6603 1.1299 0.1209
0.6608 1.1287 0.1196
0.6613 1.1261 0.1170
0.6618 1.1335 0.1243
0.6623 1.1358 0.1265
0.6628 1.1246 0.1152
0.6633 1.1239 0.1145
0.6637 1.1350 0.1255
0.6642 1.1393 0.1297
0.6647 1.1296 0.1199
0.6652 1.1258 0.1160
0.6657 1.1338 0.1240
0.6662 1.1389 0.1290
0.6667 1.1386 0.1286
0.6672 1.1396 0.1295
0.6677 1.1347 0.1246
0.6682 1.1244 0.1142
0.6687 1.1300 0.1196
0.6692 1.1442 0.1337
0.6697 1.1407 0.1302
0.6702 1.1331 0.1225
0.6707 1.1362 0.1256
0.6712 1.1364 0.1257
0.6717 1.1364 0.1257
0.6722 1.1397 0.1289
0.6727 1.1361 0.1252
0.6732 1.1338 0.1228
0.6737 1.1398 0.1287
0.6742 1.1395 0.1284
0.6746 1.1329 0.1218
0.6751 1.1329 0.1217
0.6756 1.1371 0.1259
0.6761 1.1418 0.1305
0.6766 1.1459 0.1345
0.6771 1.1428 0.1314
0.6776 1.1453 0.1338
0.6781 1.1515 0.1401
0.6786 1.1486 0.1370
0.6791 1.1470 0.1355
0.6796 1.1521 0.1405
0.6801 1.1508 0.1392
0.6806 1.1368 0.1252
0.6811 1.1314 0.1197
0.6816 1.1433 0.1315
0.6821 1.1558 0.1441
0.6826 1.1592 0.1475
0.6831 1.1606 0.1488
0.6836 1.1605 0.1487
0.6841 1.1549 0.1431
0.6846 1.1554 0.1436
0.6851 1.1609 0.1490
0.6856 1.1560 0.1442
0.6860 1.1538 0.1420
0.6865 1.1555 0.1437
0.6870 1.1503 0.1385
0.6875 1.1496 0.1379
0.6880 1.1587 0.1469
0.6885 1.1702 0.1585
0.6890 1.1704 0.1587
0.6895 1.1563 0.1447
0.6900 1.1532 0.1416
0.6905 1.1638 0.1523
0.6910 1.1654 0.1538
0.6915 1.1610 0.1495
0.6920 1.1643 0.1528
0.6925 1.1640 0.1526
0.6930 1.1566 0.1452
0.6935 1.1578 0.1465
0.6940 1.1651 0.1538
0.6945 1.1675 0.1562
0.6950 1.1617 0.1506
0.6955 1.1643 0.1532
0.6960 1.1686 0.1575
0.6965 1.1636 0.1526
0.6969 1.1571 0.1461
0.6974 1.1540 0.1431
0.6979 1.1567 0.1458
0.6984 1.1606 0.1497
0.6989 1.1604 0.1496
0.6994 1.1587 0.1479
0.6999 1.1603 0.1495
0.7004 1.1602 0.1494
0.7009 1.1630 0.1523
0.7014 1.1692 0.1586
0.7019 1.1698 0.1592
0.7024 1.1718 0.1612
0.7029 1.1768 0.1663
0.7034 1.1791 0.1687
0.7039 1.1757 0.1653
0.7044 1.1713 0.1609
0.7049 1.1746 0.1643
0.7054 1.1770 0.1667
0.7059 1.1773 0.1671
0.7064 1.1816 0.1714
0.7069 1.1786 0.1684
0.7074 1.1787 0.1686
0.7078 1.1868 0.1767
0.7083 1.1780 0.1679
0.7088 1.1675 0.1575
0.7093 1.1742 0.1642
0.7098 1.1861 0.1761
0.7103 1.1843 0.1743
0.7108 1.1667 0.1567
0.7113 1.1639 0.1540
0.7118 1.1699 0.1600
0.7123 1.1694 0.1596
0.7128 1.1708 0.1610
0.7133 1.1733 0.1635
0.7138 1.1757 0.1659
0.7143 1.1720 0.1623
0.7148 1.1716 0.1620
0.7153 1.1807 0.1710
0.7158 1.1880 0.1784
0.7163 1.1863 0.1767
0.7168 1.1846 0.1750
0.7173 1.1920 0.1824
0.7178 1.1981 0.1885
0.7183 1.1931 0.1836
0.7187 1.1883 0.1788
0.7192 1.1947 0.1852
0.7197 1.1989 0.1894
0.7202 1.1999 0.1905
0.7207 1.1972 0.1878
0.7212 1.2004 0.1910
0.7217 1.2072 0.1978
0.7222 1.1985 0.1891
0.7227 1.1904 0.1810
0.7232 1.1947 0.1854
0.7237 1.1919 0.1826
0.7242 1.1854 0.1761
0.7247 1.1958 0.1865
0.7252 1.1925 0.1832
0.7257 1.1796 0.1703
0.7262 1.1857 0.1764
0.7267 1.1883 0.1790
0.7272 1.1815 0.1722
