0.4938 0.9071 0.0734
0.4943 0.9461 0.0350
0.4948 0.9447 0.0368
0.4953 0.9396 0.0424
0.4958 0.9660 0.0164
0.4963 0.9536 0.0294
0.4968 0.9425 0.0410
0.4973 0.9541 0.0299
0.4978 0.9561 0.0284
0.4983 0.9400 0.0450
0.4988 0.9292 0.0562
0.4993 0.9398 0.0461
0.4998 0.9565 0.0299
0.5003 0.9586 0.0283
0.5008 0.9588 0.0285
0.5013 0.9777 0.0101
0.5018 1.0274 0.0392
0.5023 1.0360 0.0473
0.5028 0.9848 0.0044
0.5032 0.9717 0.0178
0.5037 0.9893 0.0018
0.5042 0.9752 0.0153
0.5047 0.9540 0.0370
0.5052 0.9530 0.0384
0.5057 0.9558 0.0361
0.5062 0.9532 0.0391
0.5067 0.9487 0.0440
0.5072 0.9526 0.0405
0.5077 0.9480 0.0455
0.5082 0.9365 0.0575
0.5087 0.9622 0.0321
0.5092 0.9728 0.0220
0.5097 0.9718 0.0234
0.5102 0.9954 0.0012
0.5107 0.9970 0.0011
0.5112 0.9838 0.0125
0.5117 0.9947 0.0020
0.5122 0.9987 0.0016
0.5127 0.9801 0.0173
0.5131 0.9802 0.0175
0.5136 0.9869 0.0112
0.5141 0.9895 0.0089
0.5146 1.0016 0.0029
0.5151 0.9942 0.0048
0.5156 0.9778 0.0215
0.5161 0.9942 0.0054
0.5166 1.0011 0.0011
0.5171 0.9735 0.0268
0.5176 0.9702 0.0303
0.5181 0.9951 0.0057
0.5186 1.0323 0.0312
0.5191 1.0378 0.0364
0.5196 0.9924 0.0093
0.5201 0.9719 0.0300
0.5206 0.9838 0.0184
0.5211 0.9854 0.0170
0.5216 0.9679 0.0348
0.5221 0.9657 0.0372
0.5226 0.9967 0.0064
0.5230 1.0291 0.0257
0.5235 1.0489 0.0453
0.5240 1.0451 0.0414
0.5245 1.0224 0.0184
0.5250 1.0066 0.0024
0.5255 1.0053 0.0019
0.5260 1.0023 0.0023
0.5265 0.9906 0.0143
0.5270 0.9880 0.0170
0.5275 1.0029 0.0024
0.5280 1.0302 0.0247
0.5285 1.0520 0.0464
0.5290 1.0578 0.0520
0.5295 1.0285 0.0225
0.5300 0.9909 0.0153
0.5305 0.9884 0.0180
0.5310 0.9998 0.0067
0.5315 1.0084 0.0017
0.5320 1.0061 0.0017
0.5325 0.9974 0.0096
0.5330 1.0014 0.0058
0.5334 1.0162 0.0089
0.5339 1.0278 0.0204
0.5344 1.0153 0.0078
0.5349 0.9925 0.0152
0.5354 0.9993 0.0085
0.5359 1.0079 0.0011
0.5364 0.9993 0.0088
0.5369 1.0030 0.0053
0.5374 1.0151 0.0067
0.5379 1.0380 0.0295
0.5384 1.0416 0.0329
0.5389 1.0243 0.0155
0.5394 0.9960 0.0129
0.5399 1.0145 0.0054
0.5404 1.0352 0.0260
0.5409 1.0200 0.0107
0.5414 1.0270 0.0176
0.5419 1.0207 0.0112
0.5424 1.0201 0.0105
0.5429 1.0250 0.0153
0.5433 1.0212 0.0114
0.5438 1.0256 0.0157
0.5443 1.0400 0.0300
0.5448 1.0355 0.0254
0.5453 1.0203 0.0101
0.5458 1.0155 0.0052
0.5463 1.0156 0.0052
0.5468 1.0228 0.0124
0.5473 1.0302 0.0196
0.5478 1.0285 0.0178
0.5483 1.0291 0.0183
0.5488 1.0406 0.0298
0.5493 1.0328 0.0219
0.5498 1.0102 0.0018
0.5503 1.0000 0.0110
0.5508 1.0156 0.0045
0.5513 1.0479 0.0367
0.5518 1.0623 0.0511
0.5523 1.0448 0.0335
0.5528 1.0230 0.0116
0.5532 1.0145 0.0030
0.5537 1.0274 0.0159
0.5542 1.0438 0.0323
0.5547 1.0473 0.0357
0.5552 1.0499 0.0383
0.5557 1.0555 0.0439
0.5562 1.0588 0.0471
0.5567 1.0549 0.0432
0.5572 1.0889 0.0771
0.5577 1.0907 0.0789
0.5582 1.0433 0.0314
0.5587 1.0289 0.0170
0.5592 1.0291 0.0172
0.5597 1.0392 0.0273
0.5602 1.0467 0.0348
0.5607 1.0320 0.0201
0.5612 1.0246 0.0127
0.5617 1.0310 0.0191
0.5622 1.0434 0.0315
0.5627 1.0494 0.0375
0.5632 1.0560 0.0441
0.5636 1.0819 0.0700
0.5641 1.0826 0.0708
0.5646 1.0543 0.0425
0.5651 1.0429 0.0311
0.5656 1.0497 0.0380
0.5661 1.0650 0.0533
0.5666 1.0658 0.0542
0.5671 1.0663 0.0547
0.5676 1.0781 0.0665
0.5681 1.0779 0.0664
0.5686 1.0508 0.0393
0.5691 1.0405 0.0291
0.5696 1.0626 0.0512
0.5701 1.0576 0.0463
0.5706 1.0411 0.0299
0.5711 1.0331 0.0219
0.5716 1.0505 0.0394
0.5721 1.0646 0.0535
0.5726 1.0601 0.0490
0.5731 1.0522 0.0412
0.5735 1.0379 0.0270
0.5740 1.0338 0.0230
0.5745 1.0337 0.0229
0.5750 1.0356 0.0249
0.5755 1.0479 0.0373
0.5760 1.0669 0.0563
0.5765 1.0755 0.0649
0.5770 1.0645 0.0540
0.5775 1.0545 0.0441
0.5780 1.0668 0.0564
0.5785 1.0792 0.0689
0.5790 1.0737 0.0635
0.5795 1.0671 0.0570
0.5800 1.0756 0.0656
0.5805 1.0859 0.0759
0.5810 1.0814 0.0715
0.5815 1.0711 0.0613
0.5820 1.0616 0.0518
0.5825 1.0492 0.0396
0.5830 1.0438 0.0342
0.5834 1.0406 0.0311
0.5839 1.0554 0.0460
0.5844 1.0729 0.0636
0.5849 1.0608 0.0516
0.5854 1.0458 0.0366
0.5859 1.0556 0.0465
0.5864 1.0635 0.0545
0.5869 1.0557 0.0468
0.5874 1.0543 0.0455
0.5879 1.0517 0.0430
0.5884 1.0553 0.0467
0.5889 1.0546 0.0460
0.5894 1.0533 0.0449
0.5899 1.0739 0.0655
0.5904 1.0917 0.0835
0.5909 1.0732 0.0651
0.5914 1.0473 0.0393
0.5919 1.0486 0.0406
0.5924 1.0648 0.0569
0.5929 1.0795 0.0717
0.5934 1.0897 0.0820
0.5938 1.0871 0.0795
0.5943 1.0693 0.0618
0.5948 1.0684 0.0610
0.5953 1.0775 0.0702
0.5958 1.0834 0.0762
0.5963 1.0792 0.0720
0.5968 1.0692 0.0622
0.5973 1.0825 0.0756
0.5978 1.0857 0.0788
0.5983 1.0761 0.0693
0.5988 1.0649 0.0582
0.5993 1.0478 0.0412
0.5998 1.0515 0.0450
0.6003 1.0473 0.0409
0.6008 1.0363 0.0300
0.6013 1.0589 0.0526
0.6018 1.0870 0.0809
0.6023 1.0891 0.0830
0.6028 1.0863 0.0803
0.6033 1.0896 0.0837
0.6037 1.0849 0.0791
0.6042 1.0768 0.0711
0.6047 1.0663 0.0606
0.6052 1.0582 0.0526
0.6057 1.0683 0.0627
0.6062 1.0796 0.0742
0.6067 1.0789 0.0735
0.6072 1.0763 0.0710
0.6077 1.0857 0.0804
0.6082 1.0968 0.0917
0.6087 1.0935 0.0884
0.6092 1.0862 0.0812
