0.40181 0.89687
0.40341 0.88272
0.40460 0.88158
0.40630 0.86083
0.40789 0.91277
0.40959 0.90794
0.41089 0.91502
0.41238 0.89165
0.41388 0.89785
0.41507 0.87887
0.41637 0.89138
0.41757 0.87665
0.41886 0.87980
0.42046 0.91835
0.42156 0.88321
0.42315 0.87565
0.42505 0.88348
0.42674 0.88495
0.42804 0.92227
0.42973 0.88484
0.43183 0.90061
0.43352 0.88630
0.43472 0.90665
0.43622 0.87277
0.43791 0.87475
0.43921 0.89538
0.44030 0.88359
0.44150 0.93295
0.44290 0.90321
0.44469 0.92451
0.44589 0.89505
0.44709 0.92284
0.44818 0.91440
0.44958 0.90660
0.45078 0.94070
0.45197 0.90632
0.45347 0.95968
0.45466 0.90568
0.45596 0.93166
0.45706 0.92526
0.45815 0.91829
0.45945 0.92617
0.46055 0.93354
0.46175 0.93603
0.46314 0.92251
0.46434 0.93646
0.46563 0.94572
0.46673 0.94814
0.46793 0.95625
0.46912 0.96312
0.47022 0.94571
0.47132 0.93110
0.47242 0.93219
0.47361 0.93274
0.47481 0.97563
0.47621 0.91903
0.47730 0.93264
0.47840 0.94032
0.47950 0.93822
0.48059 0.92124
0.48169 0.94186
0.48279 0.94657
0.48418 0.96141
0.48578 0.95498
0.48698 0.97044
0.48807 0.94903
0.48917 0.96480
0.49047 0.95564
0.49166 0.95667
0.49276 0.94006
0.49386 0.94434
0.49495 0.95346
0.49615 0.94153
0.49725 0.94584
0.49834 0.94494
0.49944 0.97666
0.50054 0.96226
0.50163 0.95913
0.50283 0.95953
0.50393 0.94814
0.50503 0.94948
0.50612 0.94272
0.50722 0.94335
0.50832 0.95515
0.50951 0.95508
0.51061 0.97591
0.51231 0.95846
0.51340 0.95866
0.51450 0.95688
0.51570 0.97956
0.51679 0.94565
0.51789 0.95812
0.51899 0.96255
0.52038 0.96931
0.52168 0.96451
0.52278 0.96234
0.52387 0.99451
0.52497 0.97987
0.52617 0.97147
0.52726 0.96389
0.52836 0.95302
0.52946 0.96292
0.53055 0.97958
0.53165 0.97466
0.53275 0.97451
0.53385 0.98258
0.53494 0.97201
0.53634 0.97956
0.53744 0.98006
0.53853 0.99697
0.53963 0.98981
0.54073 0.97583
0.54182 0.95962
0.54292 0.97994
0.54402 0.97103
0.54511 0.98668
0.54621 0.99804
0.54751 0.97163
0.54860 0.99880
0.54970 1.00000
0.55080 1.00418
0.55190 0.99192
0.55299 0.98205
0.55409 0.98535
0.55519 0.99824
0.55628 0.99978
0.55748 0.99528
0.55858 0.99884
0.55967 0.99760
0.56077 1.01029
0.56187 0.99799
0.56296 0.98645
0.56406 1.01882
0.56516 1.01889
0.56626 0.99907
0.56735 1.02074
0.56845 0.98930
0.56955 1.01975
0.57064 1.00564
0.57174 1.00246
0.57284 0.99586
0.57393 1.00868
0.57503 0.99958
0.57653 1.00246
0.57762 1.01775
0.57872 0.99981
0.57982 0.99955
0.58092 0.99735
0.58201 1.01479
0.58311 1.00422
0.58421 1.00696
0.58530 1.01389
0.58640 1.01948
0.58750 1.01878
0.58859 0.99900
0.58969 1.01372
0.59079 1.00485
0.59188 1.02103
0.59298 1.00192
0.59408 1.02020
0.59518 1.00948
0.59627 1.02306
0.59737 1.01990
0.59847 1.03240
0.59956 1.03314
0.60066 1.00211
0.60176 1.01880
0.60285 1.01261
0.60395 1.03570
0.60505 1.01957
0.60615 1.02250
0.60754 1.01450
0.60864 1.03795
0.60974 1.04845
0.61083 1.04148
0.61193 1.05007
0.61303 1.02832
0.61412 1.04465
0.61522 1.05338
0.61632 1.03612
0.61771 1.05367
0.61881 1.03790
0.61991 1.03508
0.62100 1.04216
0.62210 1.03597
0.62320 1.04991
0.62430 1.03843
0.62539 1.03513
0.62649 1.03205
0.62759 1.04790
0.62868 1.05112
0.62978 1.04482
0.63088 1.05330
0.63197 1.04139
0.63307 1.04438
0.63417 1.05477
0.63526 1.05949
0.63636 1.08128
0.63746 1.07594
0.63856 1.06429
0.63965 1.06381
0.64075 1.06386
0.64185 1.06189
0.64304 1.07024
0.64414 1.05625
0.64524 1.07592
0.64633 1.05091
0.64743 1.07803
0.64853 1.04781
0.64963 1.05202
0.65072 1.04812
0.65182 1.05406
0.65292 1.05810
0.65411 1.08004
0.65561 1.05192
0.65671 1.08028
0.65780 1.06692
0.65890 1.05751
0.66000 1.05936
0.66109 1.06823
0.66219 1.05184
0.66339 1.04900
0.66448 1.09945
0.66558 1.07274
0.66668 1.07583
0.66777 1.06809
0.66887 1.07056
0.66997 1.07830
0.67117 1.08298
0.67226 1.09139
0.67336 1.07955
0.67446 1.07612
0.67555 1.08046
0.67665 1.07233
0.67775 1.08573
0.67884 1.08328
0.67994 1.08211
0.68104 1.09696
0.68214 1.10194
0.68323 1.07999
0.68433 1.09713
0.68543 1.09953
0.68692 1.06984
0.68802 1.09455
0.68912 1.09697
0.69021 1.08868
0.69131 1.09826
0.69241 1.08420
0.69350 1.09815
0.69460 1.10204
0.69580 1.10504
0.69689 1.09313
0.69799 1.09197
0.69909 1.11823
