0.8289 2.5  1.0000 -9999
0.8533 2.5  1.0161 -9999
0.8776 2.5  1.0757 -9999
0.9021 2.5  1.0156 -9999
0.9265 2.5  1.0378 -9999
0.9510 2.5  1.0204 -9999
0.9755 2.5  0.9897 -9999
1.0001 2.5  1.0183 -9999
1.0247 2.5  1.0349 -9999
1.0493 2.5  1.0197 -9999
1.0740 2.5  1.0539 -9999
1.0987 2.5  1.0398 -9999
1.1234 2.5  1.0485 -9999
1.1482 2.5  1.0555 -9999
1.1730 2.5  1.0374 -9999
1.1978 2.5  1.0461 -9999
1.2227 2.5  1.0459 -9999
1.2476 2.5  1.0574 -9999
1.2726 2.5  1.0775 -9999
1.2976 2.5  1.0862 -9999
1.3226 2.5 -0.9999 -9999
1.3476 2.5  1.0705 -9999
1.3727 2.5 -0.9999 -9999
1.3978 2.5 -0.9999 -9999
1.4230 2.5 -0.9999 -9999
1.4482 2.5  1.1109 -9999
1.4734 2.5  1.1161 -9999
1.4910 5.0  1.1901 -9999
1.4987 2.5  1.1672 -9999
1.5240 2.5  1.1282 -9999
1.5490 2.5  1.1660 -9999
1.5520 5.0 -0.9999 -9999
1.5747 2.5  1.1585 -9999
1.6001 2.5  1.1423 -9999
1.6150 5.0 -0.9999 -9999
1.6750 5.0 -0.9999 -9999
1.7350 5.0 -0.9999 -9999
1.7950 5.0  1.2026 -9999
1.8530 5.0  1.1918 -9999
1.9130 5.0  1.2505 -9999
1.9700 5.0  1.2798 -9999
2.0280 5.0  1.3241 -9999
2.0840 5.0  1.2712 -9999
2.1400 5.0  1.3062 -9999
2.1960 5.0  1.3312 -9999
2.2520 5.0  1.2960 -9999
2.3060 5.0  1.2935 -9999
2.3610 5.0  1.3034 -9999
2.4140 5.0  1.3417 -9999
2.4660 5.0  1.3531 -9999
2.5190 5.0 -0.9999 -9999
2.5700 5.0 -0.9999 -9999
