0.8289 2.5  0.9013   920
0.8533 2.5  1.0583   527
0.8776 2.5  1.0909   734
0.9021 2.5  1.0373   962
0.9265 2.5  0.8605   213
0.9510 2.5  1.0837   707
0.9755 2.5  1.0279   161
1.0001 2.5  1.0392   274
1.0247 2.5  0.9778   561
1.0493 2.5  1.0079   647
1.0740 2.5  1.0270   112
1.0987 2.5  1.1145   722
1.1234 2.5  1.1832   313
1.1482 2.5  1.1666   235
1.1730 2.5  1.1258   363
1.1978 2.5  1.1670  1090
1.2227 2.5  1.2274   287
1.2476 2.5  1.2596   256
1.2726 2.5  1.2905   706
1.2976 2.5  1.1578   138
1.3226 2.5  1.2904   566
1.3476 2.5  1.4000   881
1.3727 2.5  1.3084   999
1.3978 2.5  1.5667  1213
1.4230 2.5  1.2593  1211
1.4482 2.5  1.3755   750
1.4734 2.5  1.3118   675
1.4910 5.0  1.3823  1479
1.4987 2.5  1.3484   887
1.5240 2.5  1.4528   612
1.5490 2.5  1.4086   845
1.5520 5.0  1.4273    75
1.5747 2.5  1.4545   780
1.6001 2.5  1.3356   214
1.6150 5.0  1.3905   756
1.6750 5.0  1.3860   424
1.7350 5.0  1.3184   596
1.7950 5.0  1.4059   586
1.8530 5.0  1.4406  1844
1.9130 5.0  1.2302   305
1.9700 5.0  1.3688   795
2.0280 5.0  1.4358   328
2.0840 5.0  1.4405   325
2.1400 5.0  1.4768   413
2.1960 5.0  1.4348   288
2.2520 5.0  1.4343   869
2.3060 5.0  1.5380   939
2.3610 5.0  1.5023   492
2.4140 5.0  1.6383  1532
2.4660 5.0  1.5448   269
2.5190 5.0 -0.9999 -9999
2.5700 5.0 -0.9999 -9999
