0.8289 2.5  1.2666 -9999
0.8533 2.5  1.2590 -9999
0.8776 2.5  1.3320 -9999
0.9021 2.5  1.3096 -9999
0.9265 2.5  1.2932 -9999
0.9510 2.5  1.3671 -9999
0.9755 2.5  1.3099 -9999
1.0001 2.5  1.3576 -9999
1.0247 2.5  1.3775 -9999
1.0493 2.5  1.4366 -9999
1.0740 2.5  1.4177 -9999
1.0987 2.5  1.4387 -9999
1.1234 2.5  1.4271 -9999
1.1482 2.5  1.4622 -9999
1.1730 2.5  1.4639 -9999
1.1978 2.5  1.4575 -9999
1.2227 2.5  1.4481 -9999
1.2476 2.5  1.5019 -9999
1.2726 2.5  1.4585 -9999
1.2976 2.5  1.4897 -9999
1.3226 2.5  1.4745 -9999
1.3476 2.5  1.5119 -9999
1.3727 2.5 -0.9999 -9999
1.3978 2.5 -0.9999 -9999
1.4230 2.5 -0.9999 -9999
1.4482 2.5  1.5899 -9999
1.4734 2.5  1.6219 -9999
1.4910 5.0  1.6389 -9999
1.4987 2.5  1.5621 -9999
1.5240 2.5  1.6664 -9999
1.5490 2.5  1.6301 -9999
1.5520 5.0  1.6187 -9999
1.5747 2.5  1.6601 -9999
1.6001 2.5  1.6513 -9999
1.6150 5.0  1.6440 -9999
1.6750 5.0  1.6328 -9999
1.7350 5.0  1.6850 -9999
1.7950 5.0  1.6386 -9999
1.8530 5.0  1.7200 -9999
1.9130 5.0  1.7257 -9999
1.9700 5.0  1.7279 -9999
2.0280 5.0  1.6803 -9999
2.0840 5.0  1.6716 -9999
2.1400 5.0  1.7776 -9999
2.1960 5.0  1.7460 -9999
2.2520 5.0  1.6906 -9999
2.3060 5.0  1.7515 -9999
2.3610 5.0  1.7528 -9999
2.4140 5.0 -0.9999 -9999
2.4660 5.0 -0.9999 -9999
2.5190 5.0 -0.9999 -9999
2.5700 5.0 -0.9999 -9999
