0.8289 2.5  1.1972    96
0.8533 2.5  1.1691   421
0.8776 2.5  1.1111   144
0.9021 2.5  1.1324   185
0.9265 2.5  1.1014   106
0.9510 2.5  1.1114   201
0.9755 2.5  1.1551   289
1.0001 2.5  1.1547   162
1.0247 2.5  1.1880   149
1.0493 2.5  1.2026   442
1.0740 2.5  1.2242   284
1.0987 2.5  1.2484   345
1.1234 2.5  1.2769   108
1.1482 2.5  1.2758   258
1.1730 2.5  1.2852   160
1.1978 2.5  1.2813   294
1.2227 2.5  1.3010    99
1.2476 2.5  1.3213    40
1.2726 2.5  1.3538   165
1.2976 2.5  1.3597   296
1.3226 2.5 -0.9999 -9999
1.3476 2.5 -0.9999 -9999
1.3727 2.5 -0.9999 -9999
1.3978 2.5 -0.9999 -9999
1.4230 2.5 -0.9999 -9999
1.4482 2.5  1.3703    19
1.4734 2.5  1.3883   180
1.4910 5.0  1.3961    33
1.4987 2.5  1.3733   191
1.5240 2.5  1.3963    69
1.5490 2.5  1.3824    12
1.5520 5.0  1.3936    19
1.5747 2.5  1.3831   243
1.6001 2.5  1.3985   161
1.6150 5.0  1.3823    19
1.6750 5.0  1.3694    18
1.7350 5.0  1.3487    32
1.7950 5.0  1.3314    10
1.8530 5.0 -0.9999 -9999
1.9130 5.0 -0.9999 -9999
1.9700 5.0 -0.9999 -9999
2.0280 5.0  1.3426    24
2.0840 5.0  1.3341    20
2.1400 5.0  1.3504   113
2.1960 5.0  1.3610    73
2.2520 5.0  1.3658    25
2.3060 5.0  1.3668    25
2.3610 5.0  1.3581   171
2.4140 5.0  1.3886    89
2.4660 5.0 -0.9999 -9999
2.5190 5.0 -0.9999 -9999
2.5700 5.0 -0.9999 -9999
