0.8289 2.5  1.0962   100
0.8533 2.5  1.0775   105
0.8776 2.5  1.0608   120
0.9021 2.5  1.0587    69
0.9265 2.5  1.0457    65
0.9510 2.5  1.0553    75
0.9755 2.5  1.0652    25
1.0001 2.5  1.0723    48
1.0247 2.5  1.0864    44
1.0493 2.5 -0.9999 -9999
1.0740 2.5 -0.9999 -9999
1.0987 2.5 -0.9999 -9999
1.1234 2.5  1.1110    89
1.1482 2.5  1.1310     5
1.1730 2.5  1.1398    29
1.1978 2.5  1.1528    20
1.2227 2.5  1.1509     6
1.2476 2.5  1.1564    17
1.2726 2.5  1.1623    13
1.2976 2.5  1.1736     7
1.3226 2.5  1.1840    12
1.3476 2.5  1.1854    80
1.3727 2.5 -0.9999 -9999
1.3978 2.5 -0.9999 -9999
1.4230 2.5  1.1973    65
1.4482 2.5  1.2051    56
1.4734 2.5  1.2199    11
1.4910 5.0  1.2375     8
1.4987 2.5  1.2217    33
1.5240 2.5  1.2383    35
1.5490 2.5  1.2430     1
1.5520 5.0  1.2266     6
1.5747 2.5  1.2398     6
1.6001 2.5  1.2312    78
1.6150 5.0  1.2206     2
1.6750 5.0  1.2109     6
1.7350 5.0  1.1892     3
1.7950 5.0 -0.9999 -9999
1.8530 5.0 -0.9999 -9999
1.9130 5.0 -0.9999 -9999
1.9700 5.0 -0.9999 -9999
2.0280 5.0  1.1863    81
2.0840 5.0  1.1950    38
2.1400 5.0  1.2117    57
2.1960 5.0  1.2116    21
2.2520 5.0  1.2241    72
2.3060 5.0  1.2282    85
2.3610 5.0  1.2344   107
2.4140 5.0  1.2427   119
2.4660 5.0  1.2563   141
2.5190 5.0 -0.9999 -9999
2.5700 5.0 -0.9999 -9999
