0.900	1.0068	0.0046	1
0.900	1.0325	0.0385	3
0.903	1.0559	0.0049	1
0.905	1.0335	0.0399	3
0.905	1.0417	0.0048	1
0.908	0.9984	0.0047	1
0.910	1.0347	0.0051	1
0.910	1.0366	0.0302	4
0.913	1.0362	0.0052	1
0.915	1.0075	0.0052	1
0.915	1.0362	0.0313	4
0.918	1.0438	0.0055	1
0.920	1.0311	0.0054	1
0.920	1.0387	0.0316	4
0.923	1.0285	0.0056	1
0.925	1.0338	0.0378	4
0.925	1.0494	0.0058	1
0.930	1.0351	0.0383	4
0.935	1.0292	0.0359	4
0.940	1.0370	0.0349	4
0.945	1.0313	0.0378	4
0.950	1.0314	0.0303	4
0.955	1.0376	0.0279	4
0.960	1.0373	0.0313	4
0.965	1.0432	0.0282	4
0.970	1.0433	0.0296	4
0.975	1.0471	0.0323	4
0.980	1.0424	0.0339	4
0.985	1.0437	0.0329	4
0.990	1.0448	0.0265	4
0.995	1.0451	0.0270	4
1.000	1.0493	0.0327	4
1.005	1.0525	0.0267	4
1.010	1.0514	0.0016	3
1.015	1.0518	0.0249	4
1.020	1.0537	0.0275	4
1.025	1.0489	0.0249	4
1.030	1.0472	0.0265	4
1.035	1.0542	0.0312	4
1.040	1.0577	0.0304	4
1.045	1.0603	0.0235	4
1.050	1.0610	0.0278	4
1.055	1.0547	0.0286	4
1.060	1.0560	0.0253	4
1.065	1.0609	0.0247	4
1.070	1.0594	0.0267	4
1.075	1.0580	0.0284	4
1.080	1.0623	0.0263	4
1.085	1.0612	0.0249	4
1.090	1.0669	0.0290	4
1.095	1.0649	0.0222	4
1.100	1.0643	0.0221	4
1.105	1.0655	0.0225	4
1.110	1.0616	0.0236	4
1.115	1.0666	0.0239	4
1.120	1.0679	0.0232	4
1.125	1.0698	0.0237	4
1.130	1.0706	0.0207	4
1.135	1.0690	0.0201	4
1.140	1.0754	0.0231	4
1.145	1.0728	0.0015	3
1.150	1.0735	0.0205	4
1.155	1.0698	0.0192	4
1.160	1.0747	0.0204	4
1.165	1.0754	0.0214	4
1.170	1.0787	0.0184	4
1.175	1.0784	0.0190	4
1.180	1.0748	0.0208	4
1.185	1.0769	0.0181	4
1.190	1.0764	0.0178	4
1.195	1.0769	0.0206	4
1.200	1.0807	0.0201	4
1.205	1.0827	0.0183	4
1.210	1.0825	0.0212	4
1.215	1.0892	0.0179	4
1.220	1.0811	0.0188	4
1.225	1.0867	0.0167	4
1.230	1.0886	0.0169	4
1.235	1.0915	0.0177	4
1.240	1.0944	0.0201	4
1.245	1.0933	0.0178	4
1.250	1.0978	0.0193	4
1.255	1.0936	0.0227	4
1.260	1.0954	0.0191	4
1.265	1.0968	0.0194	4
1.270	1.0956	0.0190	4
1.275	1.1015	0.0182	4
1.280	1.1053	0.0166	4
1.285	1.1065	0.0179	4
1.290	1.1020	0.0158	4
1.295	1.1054	0.0186	4
1.300	1.1044	0.0189	4
1.305	1.1073	0.0180	4
1.310	1.1057	0.0194	4
1.315	1.1058	0.0180	4
1.320	1.1060	0.0177	4
1.325	1.1101	0.0193	4
1.330	1.1091	0.0178	4
1.335	1.1107	0.0210	4
1.340	1.1102	0.0206	4
1.345	1.1093	0.0212	4
1.350	1.1077	0.0349	2
1.355	1.1119	0.0388	2
1.360	1.1234	0.0395	3
1.365	1.1156	0.0323	3
1.370	1.1133	0.0302	4
1.375	1.1187	0.0284	4
1.380	1.1199	0.0304	4
1.385	1.1209	0.0020	2
1.395	1.1182	0.0282	4
1.400	1.1091	0.0343	3
1.405	1.1215	0.0316	2
1.410	1.1230	0.0216	4
1.415	1.1172	0.0238	4
1.420	1.1224	0.0018	3
1.425	1.1206	0.0184	4
1.430	1.1251	0.0225	4
1.435	1.1234	0.0210	4
1.440	1.1268	0.0203	4
1.445	1.1259	0.0212	4
1.450	1.1213	0.0178	4
1.455	1.1295	0.0167	4
1.460	1.1308	0.0198	4
1.465	1.1284	0.0195	4
1.470	1.1318	0.0190	4
1.475	1.1297	0.0178	4
1.480	1.1281	0.0157	4
1.485	1.1270	0.0155	4
1.490	1.1261	0.0156	4
1.495	1.1270	0.0173	4
1.500	1.1297	0.0176	4
1.505	1.1303	0.0175	4
1.510	1.1337	0.0180	3
1.515	1.1284	0.0167	4
1.520	1.1285	0.0173	4
1.525	1.1296	0.0200	4
1.530	1.1364	0.0182	4
1.535	1.1327	0.0167	4
1.540	1.1358	0.0176	4
1.545	1.1373	0.0209	4
1.550	1.1331	0.0147	4
1.555	1.1328	0.0160	4
1.560	1.1370	0.0163	4
1.565	1.1327	0.0188	4
1.570	1.1356	0.0180	4
1.575	1.1384	0.0197	4
1.580	1.1348	0.0238	4
1.585	1.1380	0.0016	3
1.590	1.1385	0.0178	4
1.595	1.1411	0.0176	4
1.600	1.1390	0.0178	4
1.605	1.1384	0.0183	4
1.610	1.1396	0.0199	4
1.615	1.1383	0.0213	4
1.620	1.1379	0.0170	4
1.625	1.1419	0.0174	4
1.630	1.1409	0.0209	4
1.635	1.1428	0.0199	4
1.640	1.1453	0.0164	4
1.645	1.1498	0.0204	3
1.650	1.1406	0.0177	4
1.655	1.1394	0.0186	4
1.660	1.1363	0.0182	4
1.665	1.1355	0.0162	4
1.670	1.1410	0.0222	4
1.675	1.1432	0.0241	4
1.680	1.1441	0.0195	4
1.685	1.1404	0.0191	4
1.690	1.1433	0.0241	4
1.695	1.1399	0.0293	4
1.700	1.1393	0.0209	4
1.705	1.1381	0.0195	4
1.710	1.1410	0.0212	4
1.715	1.1376	0.0202	4
1.720	1.1421	0.0201	4
1.725	1.1441	0.0226	4
1.730	1.1463	0.0207	4
1.735	1.1482	0.0203	4
1.740	1.1451	0.0201	4
1.745	1.1459	0.0204	4
1.750	1.1483	0.0217	4
1.755	1.1439	0.0208	4
1.760	1.1433	0.0196	4
1.765	1.1477	0.0218	4
1.770	1.1406	0.0229	4
1.775	1.1420	0.0195	4
1.780	1.1450	0.0228	4
1.785	1.1450	0.0234	4
1.790	1.1464	0.0190	4
1.795	1.1449	0.0251	4
1.800	1.1507	0.0265	3
1.805	1.1549	0.0329	3
1.810	1.1487	0.0300	4
1.815	1.1506	0.0024	3
1.820	1.1548	0.0402	3
1.825	1.1519	0.0322	3
1.830	1.1458	0.0398	4
1.835	1.1464	0.0321	4
1.840	1.1499	0.0298	4
1.845	1.1538	0.0300	4
1.850	1.1540	0.0477	4
1.855	1.1534	0.0428	4
1.860	1.1467	0.0035	3
1.865	1.1466	0.0037	3
1.870	1.1636	0.0038	2
1.875	1.1565	0.0427	3
1.880	1.1480	0.0302	4
1.885	1.1496	0.0304	4
1.890	1.1465	0.0437	3
1.895	1.1471	0.0335	4
1.900	1.1488	0.0306	4
1.905	1.1535	0.0533	3
1.910	1.1500	0.0370	4
1.915	1.1621	0.0366	3
1.920	1.1667	0.0417	3
1.930	1.1623	0.0340	3
1.935	1.1649	0.0369	3
1.940	1.1649	0.0342	3
1.945	1.1520	0.0312	4
1.950	1.1614	0.0500	3
1.955	1.1660	0.0340	3
1.960	1.1527	0.0343	4
1.965	1.1544	0.0263	4
1.970	1.1504	0.0330	4
1.975	1.1477	0.0305	4
1.980	1.1535	0.0317	4
1.985	1.1560	0.0284	3
1.990	1.1504	0.0247	4
1.995	1.1545	0.0354	3
2.000	1.1551	0.0456	4
2.005	1.1530	0.0352	4
2.010	1.1557	0.0491	4
2.015	1.1542	0.0367	4
2.020	1.1525	0.0405	4
2.025	1.1533	0.0333	4
2.030	1.1572	0.0290	4
2.035	1.1584	0.0281	4
2.040	1.1587	0.0373	4
2.045	1.1588	0.0381	4
2.050	1.1575	0.0269	4
2.055	1.1577	0.0251	4
2.060	1.1549	0.0450	4
2.065	1.1577	0.0302	4
2.070	1.1620	0.0327	4
2.075	1.1598	0.0308	4
2.080	1.1636	0.0292	4
2.085	1.1655	0.0294	4
2.090	1.1665	0.0288	4
2.095	1.1611	0.0278	4
2.100	1.1638	0.0355	4
2.110	1.1464	0.0326	3
2.115	1.1672	0.0322	4
2.120	1.1657	0.0395	4
2.125	1.1651	0.0414	4
2.130	1.1623	0.0301	4
2.135	1.1666	0.0348	4
2.140	1.1619	0.0290	4
2.145	1.1653	0.0273	4
2.150	1.1632	0.0285	4
2.155	1.1595	0.0330	4
2.160	1.1664	0.0028	3
2.165	1.1680	0.0287	4
2.170	1.1669	0.0280	4
2.175	1.1683	0.0294	4
2.180	1.1681	0.0321	4
2.185	1.1649	0.0354	4
2.190	1.1655	0.0397	4
2.195	1.1664	0.0339	4
2.200	1.1663	0.0367	4
2.205	1.1660	0.0338	4
2.210	1.1616	0.0337	4
2.215	1.1650	0.0029	3
2.220	1.1670	0.0360	4
2.225	1.1661	0.0378	4
2.230	1.1627	0.0262	4
2.235	1.1640	0.0285	4
2.240	1.1643	0.0384	4
2.245	1.1637	0.0323	4
2.250	1.1673	0.0300	4
2.255	1.1662	0.0290	4
2.260	1.1616	0.0291	4
2.265	1.1616	0.0347	4
2.270	1.1653	0.0318	4
2.275	1.1744	0.0372	3
2.280	1.1614	0.0329	4
2.285	1.1593	0.0371	4
2.290	1.1645	0.0391	4
2.295	1.1667	0.0416	4
2.300	1.1608	0.0385	4
2.305	1.1646	0.0491	4
2.310	1.1598	0.0033	3
2.315	1.1637	0.0373	4
2.320	1.1604	0.0367	4
2.325	1.1616	0.0419	3
2.330	1.1616	0.0378	4
2.335	1.1682	0.0457	3
2.340	1.1671	0.0345	4
2.345	1.1617	0.0521	4
2.350	1.1604	0.0036	3
2.355	1.1626	0.0441	4
2.360	1.1634	0.0406	4
2.365	1.1663	0.0528	4
2.370	1.1637	0.0413	4
2.375	1.1718	0.0426	3
2.380	1.1609	0.0459	4
2.385	1.1673	0.0336	4
2.390	1.1679	0.0441	4
2.395	1.1691	0.0342	4
2.400	1.1694	0.0037	3
2.405	1.1684	0.0038	3
2.410	1.1732	0.0498	4
2.415	1.1662	0.0323	4
2.420	1.1751	0.0389	4
2.425	1.1870	0.0439	3
2.430	1.1787	0.0482	4
2.435	1.1794	0.0420	4
2.440	1.1808	0.0463	4
2.445	1.1731	0.0544	4
2.450	1.1772	0.0347	4
